id,traj_id,time,entity_id,coordinates,current_dis,speeds,holidays
105126,4495,2013-10-12T09:30:00Z,4278,"[116.486359,39.915333]",0.0,17.84,1
105141,4495,,4278,"[116.460388,39.923309]",4.645523130833878,37.247499999999995,1
105158,4497,2013-10-12T18:45:00Z,4278,"[116.491653,39.976467]",0.0,10.9975,1
105166,4497,,4278,"[116.498619,39.958687]",2.5493842417773376,16.322499999999998,1
105208,4499,2013-10-12T20:45:00Z,4278,"[116.461754,39.895088]",0.0,22.520000000000003,1
105226,4499,,4278,"[116.478096,39.91785]",6.08288570568043,26.305,1
105406,4507,2013-10-12T10:00:00Z,4279,"[116.319763,39.892769]",0.0,12.0175,1
105426,4507,,4279,"[116.362946,39.917038]",9.294421271531291,29.425,1
105545,4517,2013-10-12T16:30:00Z,4279,"[116.3759,40.003956]",0.0,49.895,1
105558,4517,,4279,"[116.326096,40.013378]",6.311035227217226,27.7025,1
105646,4523,2013-10-12T11:45:00Z,4280,"[116.264572,39.83453]",0.0,28.335,1
105655,4523,,4280,"[116.297615,39.833504]",3.0459786033850653,14.6975,1
105734,4529,2013-10-12T14:15:00Z,4289,"[116.444397,39.943901]",0.0,23.205,1
105758,4529,,4289,"[116.375488,39.914684]",8.668785257692905,13.27,1
105767,4531,2013-10-12T15:45:00Z,4289,"[116.37397,39.911335]",0.0,15.1725,1
105782,4531,,4289,"[116.448715,39.90839]",7.3017538920844975,27.8975,1
105894,4538,2013-10-12T00:15:00Z,4325,"[116.407913,39.949123]",0.0,59.28,1
105926,4538,,4325,"[116.349037,39.87775]",12.214353175921776,56.2625,1
106086,4543,2013-10-12T05:45:00Z,4325,"[116.468971,39.943455]",0.0,30.132499999999997,1
106122,4543,,4325,"[116.54052,40.023872]",13.121075738347496,92.5275,1
106123,4544,2013-10-12T11:30:00Z,4325,"[116.542488,40.024616]",0.0,79.7575,1
106162,4544,,4325,"[116.476166,39.913704]",17.799150401908168,28.2525,1
106467,4555,2013-10-12T08:45:00Z,4347,"[116.346008,39.905285]",0.0,16.52,1
106482,4555,,4347,"[116.402901,39.852303]",10.405836244027851,23.805,1
106512,4557,2013-10-12T10:30:00Z,4347,"[116.385681,39.951515]",0.0,19.6675,1
106529,4557,,4347,"[116.396408,39.940445]",5.872616376452503,18.450000000000003,1
106537,4559,2013-10-12T12:00:00Z,4347,"[116.399155,39.891712]",0.0,38.5875,1
106542,4559,,4347,"[116.376251,39.889469]",1.9836748960698136,31.169999999999995,1
106641,4566,2013-10-12T16:30:00Z,4347,"[116.408058,39.766525]",0.0,18.7125,1
106679,4566,,4347,"[116.37487,39.764511]",22.602173018897982,62.5475,1
106936,4578,2013-10-12T10:30:00Z,4348,"[116.303612,39.89682]",0.0,46.035,1
107002,4578,,4348,"[116.547874,39.915802]",23.46273130974842,26.8175,1
107105,4583,2013-10-12T15:00:00Z,4348,"[116.273758,39.906536]",0.0,38.1475,1
107111,4583,,4348,"[116.270172,39.893822]",1.5960253573625576,13.8025,1
107264,4594,2013-10-12T21:00:00Z,4348,"[116.455559,39.957054]",0.0,35.775000000000006,1
107276,4594,,4348,"[116.407639,39.971161]",4.74575919097481,29.615,1
107373,4599,2013-10-12T23:15:00Z,4348,"[116.434746,39.893829]",0.0,30.405,1
107381,4599,,4348,"[116.425026,39.883144]",2.239155386545672,42.864999999999995,1
107559,4611,2013-10-12T14:45:00Z,4351,"[116.242966,39.907482]",0.0,45.6475,1
107567,4611,,4351,"[116.198059,39.925014]",5.150990864062738,38.815,1
107568,4612,2013-10-12T15:00:00Z,4351,"[116.19809,39.922188]",0.0,20.005000000000003,1
107575,4612,,4351,"[116.210037,39.907394]",2.548253941702311,23.300000000000004,1
107598,4615,2013-10-12T00:00:00Z,4357,"[116.373589,39.909168]",0.0,40.087500000000006,1
107611,4615,,4357,"[116.363701,39.886295]",4.047830360679795,34.894999999999996,1
107612,4616,2013-10-12T00:30:00Z,4357,"[116.375275,39.911095]",0.0,40.9625,1
107633,4616,,4357,"[116.359932,39.917053]",5.620991037943877,22.605,1
107690,4621,2013-10-12T02:00:00Z,4357,"[116.357117,39.940598]",0.0,20.26,1
107766,4621,,4357,"[116.461853,39.898624]",20.761489721319247,56.4325,1
108003,4627,2013-10-12T11:15:00Z,4357,"[116.440826,39.959999]",0.0,19.485,1
108015,4627,,4357,"[116.408249,39.951622]",3.6444650092336537,45.305,1
108016,4628,2013-10-12T11:30:00Z,4357,"[116.40152,39.951511]",0.0,19.8825,1
108032,4628,,4357,"[116.41082,39.925877]",4.896100452729363,21.19,1
108106,4632,2013-10-12T13:30:00Z,4357,"[116.305946,39.941208]",0.0,18.33,1
108144,4632,,4357,"[116.325165,40.023979]",13.814448486506894,58.6525,1
108372,4637,2013-10-12T19:30:00Z,4357,"[116.541557,40.024368]",0.0,40.9625,1
108415,4637,,4357,"[116.345886,40.023205]",18.262059363224868,38.7525,1
108599,4642,2013-10-12T23:30:00Z,4357,"[116.380096,39.867554]",0.0,23.295,1
108640,4642,,4357,"[116.380188,39.955345]",13.264381016193273,57.2275,1
108665,4644,2013-10-12T10:15:00Z,4363,"[116.535995,40.022278]",0.0,81.22749999999999,1
108684,4644,,4363,"[116.393906,39.945068]",16.028013273475526,26.5525,1
108708,4648,2013-10-12T20:45:00Z,4393,"[116.301025,39.984615]",0.0,33.692499999999995,1
108718,4648,,4393,"[116.30056,39.97892]",5.4219473167307495,46.6375,1
108725,4650,2013-10-12T00:00:00Z,4394,"[116.374779,39.98785]",0.0,63.6525,1
108737,4650,,4394,"[116.355843,40.024261]",5.7259603080922,49.8525,1
108766,4652,2013-10-12T01:30:00Z,4394,"[116.416748,39.943214]",0.0,33.55,1
108772,4652,,4394,"[116.428757,39.941536]",1.2902610202643554,29.65,1
108891,4658,2013-10-12T06:00:00Z,4394,"[116.302071,39.889725]",0.0,29.055,1
108897,4658,,4394,"[116.31366,39.885883]",1.6739155157140784,48.0675,1
108969,4662,2013-10-12T09:30:00Z,4394,"[116.350143,39.887112]",0.0,27.1775,1
109034,4662,,4394,"[116.542313,40.024471]",26.35871039431403,82.00999999999999,1
109093,4666,2013-10-12T16:45:00Z,4394,"[116.322845,39.896729]",0.0,20.14,1
109121,4666,,4394,"[116.237579,39.839211]",12.2473424957697,32.644999999999996,1
109189,4669,2013-10-12T18:45:00Z,4394,"[116.445114,39.863838]",0.0,16.9375,1
109216,4669,,4394,"[116.443726,39.907738]",7.051531872652122,14.995,1
109217,4670,2013-10-12T19:30:00Z,4394,"[116.443764,39.906654]",0.0,6.7125,1
109243,4670,,4394,"[116.503136,39.870605]",10.145832525952155,44.095000000000006,1
109271,4673,2013-10-12T20:45:00Z,4394,"[116.462067,39.947826]",0.0,30.8375,1
109278,4673,,4394,"[116.446175,39.963516]",2.296734474084933,29.165,1
109293,4675,2013-10-12T21:45:00Z,4394,"[116.447968,39.972145]",0.0,11.025,1
109309,4675,,4394,"[116.448578,39.930515]",5.603569812763269,14.48,1
109779,4697,2013-10-12T21:30:00Z,4396,"[116.450012,39.960808]",0.0,40.58,1
109804,4697,,4396,"[116.333992,39.975578]",11.051087592977384,18.21,1
109988,4703,2013-10-12T07:30:00Z,4397,"[116.434341,39.988941]",0.0,56.8575,1
110023,4703,,4397,"[116.444183,39.920486]",12.121453834379556,22.985,1
110226,4713,2013-10-12T14:15:00Z,4397,"[116.535744,39.916737]",0.0,31.9825,1
110233,4713,,4397,"[116.523895,39.923847]",1.7923235487507687,39.825,1
110331,4719,2013-10-12T17:00:00Z,4397,"[116.372231,40.001575]",0.0,24.095,1
110357,4719,,4397,"[116.42511,39.983429]",7.726606655127894,39.5175,1
110510,4727,2013-10-12T13:00:00Z,4398,"[116.391487,39.865211]",0.0,19.8575,1
110534,4727,,4398,"[116.312714,39.874077]",8.474258113052095,54.4575,1
110535,4728,2013-10-12T13:15:00Z,4398,"[116.311417,39.879738]",0.0,46.59,1
110556,4728,,4398,"[116.31501,39.907799]",5.739231752419799,51.935,1
110557,4729,2013-10-12T13:45:00Z,4398,"[116.310539,39.913647]",0.0,55.23,1
110583,4729,,4398,"[116.353279,39.958168]",9.285506696584768,18.6325,1
110722,4733,2013-10-12T19:30:00Z,4398,"[116.511032,39.902939]",0.0,18.82,1
110731,4733,,4398,"[116.519211,39.889507]",2.2995940073756875,20.55,1
110743,4735,2013-10-12T20:15:00Z,4398,"[116.461128,39.890816]",0.0,26.8225,1
110765,4735,,4398,"[116.434082,39.858967]",7.433612675976598,27.387499999999996,1
110766,4736,2013-10-12T20:45:00Z,4398,"[116.429024,39.865879]",0.0,26.445,1
110831,4736,,4398,"[116.365074,39.993996]",24.389325354394533,19.4625,1
110832,4737,2013-10-12T21:30:00Z,4398,"[116.355652,39.987278]",0.0,34.0325,1
110849,4737,,4398,"[116.308434,39.959656]",6.571558939737653,53.7375,1
111171,4748,2013-10-12T00:15:00Z,4400,"[116.481422,39.79668]",0.0,32.692499999999995,1
111193,4748,,4400,"[116.545845,39.760517]",8.115874125515212,57.1,1
111338,4757,2013-10-12T10:30:00Z,4400,"[116.498863,39.762436]",0.0,20.95,1
111348,4757,,4400,"[116.489471,39.782967]",3.923764334717821,20.6725,1
111382,4760,2013-10-12T17:45:00Z,4400,"[116.544388,39.782463]",0.0,31.4175,1
111449,4760,,4400,"[116.456589,39.933811]",20.32109239159264,16.755,1
111450,4761,2013-10-12T20:00:00Z,4400,"[116.441833,39.926903]",0.0,17.845,1
111493,4761,,4400,"[116.543289,40.02483]",15.868784047702595,64.7775,1
111635,4769,2013-10-12T06:45:00Z,4417,"[116.358192,39.954216]",0.0,35.9725,1
111662,4769,,4417,"[116.381248,39.933083]",8.986891456848797,37.5625,1
111818,4776,2013-10-12T13:00:00Z,4417,"[116.366501,39.940666]",0.0,24.165,1
111840,4776,,4417,"[116.328636,39.889961]",8.405952537750972,23.7725,1
111841,4777,2013-10-12T13:30:00Z,4417,"[116.326462,39.881046]",0.0,22.5375,1
111846,4777,,4417,"[116.311317,39.879292]",1.683072283271294,46.065000000000005,1
111924,4780,2013-10-12T16:00:00Z,4417,"[116.372803,39.987381]",0.0,40.15,1
111940,4780,,4417,"[116.438438,39.983334]",6.092497013989951,44.15,1
112175,4790,2013-10-12T22:30:00Z,4417,"[116.366882,40.005455]",0.0,41.805,1
112191,4790,,4417,"[116.402039,39.966866]",6.4726611419990325,19.045,1
112367,4795,2013-10-12T01:30:00Z,4423,"[116.308578,39.858028]",0.0,19.555,1
112388,4795,,4423,"[116.283279,39.858852]",6.355377304721258,65.1,1
112389,4796,2013-10-12T01:45:00Z,4423,"[116.294762,39.872505]",0.0,25.9475,1
112405,4796,,4423,"[116.321198,39.876556]",4.7352037840631285,42.2375,1
112413,4798,2013-10-12T02:15:00Z,4423,"[116.358932,39.889523]",0.0,38.86,1
112429,4798,,4423,"[116.352989,39.895382]",4.504542586753447,17.5425,1
112430,4799,2013-10-12T10:30:00Z,4423,"[116.279221,39.873646]",0.0,25.5675,1
112470,4799,,4423,"[116.199135,39.794899]",13.805037610221396,71.55,1
112563,4804,2013-10-12T13:45:00Z,4423,"[116.288811,39.87318]",0.0,29.834999999999997,1
112596,4804,,4423,"[116.323486,39.812626]",12.011739656593573,33.89,1
112597,4805,2013-10-12T14:15:00Z,4423,"[116.286072,39.830357]",0.0,17.7875,1
112617,4805,,4423,"[116.283279,39.854507]",6.922131535914242,49.21000000000001,1
112618,4806,2013-10-12T14:30:00Z,4423,"[116.283134,39.861412]",0.0,46.4675,1
112658,4806,,4423,"[116.264404,39.889095]",12.7609295203359,20.5975,1
112701,4809,2013-10-12T15:45:00Z,4423,"[116.275337,39.95385]",0.0,40.5075,1
112709,4809,,4423,"[116.29805,39.946537]",2.876318692913492,36.682500000000005,1
112966,4820,2013-10-12T00:45:00Z,4424,"[116.370651,39.9618]",0.0,45.2,1
112988,4820,,4424,"[116.337509,39.992992]",6.931594957767688,24.7025,1
113104,4831,2013-10-12T12:45:00Z,4425,"[116.299393,39.988434]",0.0,39.8125,1
113113,4831,,4425,"[116.353622,39.976746]",5.975717235861152,39.0275,1
113135,4835,2013-10-12T14:00:00Z,4425,"[116.315239,39.999302]",0.0,21.255,1
113139,4835,,4425,"[116.314369,40.020554]",2.5629586119321424,24.85,1
113147,4837,2013-10-12T15:00:00Z,4425,"[116.318596,39.979588]",0.0,31.047500000000003,1
113161,4837,,4425,"[116.376343,39.9683]",6.6090401749087375,31.635,1
113193,4841,2013-10-12T16:30:00Z,4425,"[116.309845,39.908936]",0.0,40.3725,1
113212,4841,,4425,"[116.363861,39.879848]",10.67341644219652,21.775,1
113308,4846,2013-10-12T09:00:00Z,4426,"[116.537781,39.774712]",0.0,36.5825,1
113313,4846,,4426,"[116.508575,39.799656]",4.0256861571656986,21.0775,1
113572,4853,2013-10-12T12:00:00Z,4427,"[116.441467,40.0243]",0.0,49.0,1
113586,4853,,4427,"[116.412468,40.002743]",5.165786186399116,22.355,1
113587,4854,2013-10-12T12:30:00Z,4427,"[116.380089,39.988064]",0.0,19.88,1
113605,4854,,4427,"[116.318092,39.985916]",5.376770353631303,21.08,1
113606,4855,2013-10-12T15:45:00Z,4427,"[116.264732,39.880699]",0.0,20.21,1
113621,4855,,4427,"[116.305588,39.88224]",4.752705050331466,42.06,1
113668,4857,2013-10-12T20:15:00Z,4427,"[116.348427,39.967999]",0.0,28.8225,1
113717,4857,,4427,"[116.329239,39.893585]",16.078805444453312,32.875,1
113718,4858,2013-10-12T21:00:00Z,4427,"[116.340393,39.897701]",0.0,48.64,1
113782,4858,,4427,"[116.322128,39.760834]",24.54011415221233,39.7675,1
114164,4873,2013-10-12T21:30:00Z,4904,"[116.37384,39.889587]",0.0,17.6225,1
114168,4873,,4904,"[116.359543,39.8895]",1.2257343727501622,31.33,1
114190,4875,2013-10-12T08:15:00Z,4953,"[116.295479,39.91782]",0.0,13.525,1
114207,4875,,4953,"[116.320473,39.966534]",6.8234585896742335,51.1725,1
114429,4882,2013-10-12T15:30:00Z,4953,"[116.461121,39.870571]",0.0,14.1325,1
114502,4882,,4953,"[116.320854,39.953548]",23.227506885868607,21.015,1
114565,4886,2013-10-12T19:00:00Z,4953,"[116.27372,39.906277]",0.0,20.735,1
114597,4886,,4953,"[116.202866,39.839832]",11.210901532563062,15.45,1
114709,4892,2013-10-12T06:45:00Z,4954,"[116.283524,39.911842]",0.0,29.464999999999996,1
114714,4892,,4954,"[116.284889,39.92355]",1.3288408654130772,30.53,1
114820,4895,2013-10-12T09:15:00Z,4954,"[116.324951,39.943996]",0.0,47.845000000000006,1
114859,4895,,4954,"[116.344498,39.928146]",13.15563941035394,15.135000000000002,1
115285,4910,2013-10-12T23:30:00Z,4954,"[116.309746,39.905903]",0.0,28.195,1
115291,4910,,4954,"[116.307831,39.883457]",2.5762810568158554,44.6325,1
115343,4912,2013-10-12T00:45:00Z,4955,"[116.458862,39.912071]",0.0,22.76,1
115369,4912,,4955,"[116.446541,39.932171]",8.078885067885487,34.46,1
115551,4917,2013-10-12T03:30:00Z,4955,"[116.447418,39.93354]",0.0,33.67,1
115591,4917,,4955,"[116.51075,39.907139]",11.251873201466124,62.6775,1
115706,4920,2013-10-12T05:30:00Z,4955,"[116.359756,39.853794]",0.0,61.12,1
115751,4920,,4955,"[116.310455,39.894669]",12.006784991622824,53.7375,1
115883,4927,2013-10-12T11:00:00Z,4955,"[116.206818,39.927414]",0.0,15.7825,1
115893,4927,,4955,"[116.202965,39.905041]",2.5652072502887218,16.58,1
115964,4931,2013-10-12T13:45:00Z,4955,"[116.213577,39.907513]",0.0,23.385,1
115998,4931,,4955,"[116.252922,39.925808]",10.63846232845456,24.4475,1
116024,4933,2013-10-12T15:15:00Z,4955,"[116.292679,39.974056]",0.0,22.6575,1
116057,4933,,4955,"[116.239227,39.992996]",10.280847511626536,31.135,1
116198,4937,2013-10-12T01:15:00Z,4956,"[116.440704,39.922131]",0.0,21.6475,1
116230,4937,,4956,"[116.444099,39.923325]",8.731782320834792,34.8275,1
116289,4940,2013-10-12T03:30:00Z,4956,"[116.443832,39.92857]",0.0,13.8875,1
116361,4940,,4956,"[116.336739,40.007175]",19.413951505270905,54.47,1
116402,4943,2013-10-12T07:30:00Z,4956,"[116.545776,39.910847]",0.0,48.8575,1
116463,4943,,4956,"[116.426758,39.905468]",17.602143694762184,22.58,1
116464,4944,2013-10-12T08:30:00Z,4956,"[116.426727,39.905247]",0.0,16.572499999999998,1
116495,4944,,4956,"[116.342468,39.898426]",8.046608861113802,28.9075,1
116496,4945,2013-10-12T09:15:00Z,4956,"[116.336227,39.897556]",0.0,36.65,1
116501,4945,,4956,"[116.321518,39.905964]",2.2013744222727927,35.445,1
116502,4946,2013-10-12T09:15:00Z,4956,"[116.32888,39.901489]",0.0,13.82,1
116538,4946,,4956,"[116.400185,39.878792]",12.496974486489805,22.3525,1
116797,4956,2013-10-12T18:30:00Z,4956,"[116.547806,39.950676]",0.0,21.8125,1
116863,4956,,4956,"[116.329346,39.967323]",22.47604975404557,16.744999999999997,1
116877,4958,2013-10-12T20:30:00Z,4956,"[116.40834,39.943989]",0.0,12.88,1
116929,4958,,4956,"[116.349449,39.946968]",17.118557239174866,20.635,1
117068,4964,2013-10-12T23:45:00Z,4956,"[116.44178,39.955074]",0.0,18.7175,1
117094,4964,,4956,"[116.374809,39.968079]",7.7618164185292065,59.9725,1
117141,4967,2013-10-12T01:15:00Z,4957,"[116.371162,39.889435]",0.0,42.0725,1
117163,4967,,4957,"[116.3312,39.897385]",6.453920061661668,66.06,1
117255,4971,2013-10-12T07:15:00Z,4957,"[116.351486,40.024609]",0.0,53.1125,1
117362,4971,,4957,"[116.434021,39.940399]",36.259174082066494,47.9375,1
117440,4976,2013-10-12T11:15:00Z,4957,"[116.342117,39.967415]",0.0,42.5875,1
117449,4976,,4957,"[116.365379,39.981781]",3.659861735867709,24.2375,1
117638,4986,2013-10-12T15:30:00Z,4957,"[116.424004,39.991318]",0.0,16.5625,1
117679,4986,,4957,"[116.345497,39.913963]",15.42843023109649,16.552500000000002,1
117680,4987,2013-10-12T16:15:00Z,4957,"[116.344139,39.928772]",0.0,15.347499999999998,1
117695,4987,,4957,"[116.359978,39.948273]",4.37901775096152,15.4675,1
117886,4994,2013-10-12T08:45:00Z,4959,"[116.374191,39.987492]",0.0,33.057500000000005,1
117903,4994,,4959,"[116.408134,40.00832]",4.955622170459501,39.645,1
117946,4996,2013-10-12T10:45:00Z,4959,"[116.375076,40.009506]",0.0,14.114999999999998,1
117959,4996,,4959,"[116.387802,39.982822]",3.8942836534283214,20.7025,1
117960,4997,2013-10-12T11:45:00Z,4959,"[116.401314,39.991215]",0.0,34.352500000000006,1
117974,4997,,4959,"[116.407944,40.004143]",3.6211617053508633,17.72,1
117975,4998,2013-10-12T12:15:00Z,4959,"[116.396927,40.005005]",0.0,29.1475,1
118017,4998,,4959,"[116.443398,39.980564]",13.563353837620593,26.865,1
118081,5004,2013-10-13T06:15:00Z,254,"[116.413223,39.908157]",0.0,55.385,1
118095,5004,,254,"[116.319466,39.897026]",10.219394358499038,41.495,1
118141,5010,2013-10-13T08:15:00Z,254,"[116.353142,39.888733]",0.0,36.5175,1
118155,5010,,254,"[116.426849,39.905598]",8.083586753821791,22.025,1
118250,5016,2013-10-13T17:30:00Z,255,"[116.376366,39.907703]",0.0,21.93,1
118261,5016,,255,"[116.309349,39.898071]",6.833691580261791,42.5325,1
118262,5017,2013-10-13T17:45:00Z,255,"[116.309967,39.890781]",0.0,33.53,1
118269,5017,,255,"[116.31311,39.85574]",4.188749093427015,15.615,1
118315,5021,2013-10-13T20:30:00Z,255,"[116.400414,39.856281]",0.0,47.6275,1
118319,5021,,255,"[116.399109,39.880623]",2.7097527889016098,19.835,1
118432,5029,2013-10-13T08:45:00Z,256,"[116.499115,39.763523]",0.0,31.5475,1
118454,5029,,256,"[116.456421,39.864204]",15.408322508446169,48.8075,1
118581,5036,2013-10-13T15:00:00Z,256,"[116.285988,39.841927]",0.0,21.21,1
118616,5036,,256,"[116.333038,39.989929]",20.35294704968773,27.015,1
118641,5039,2013-10-13T16:30:00Z,256,"[116.307419,39.985229]",0.0,36.9975,1
118655,5039,,256,"[116.257698,39.946915]",7.265719461931178,31.27,1
119218,5051,2013-10-13T16:00:00Z,257,"[116.274666,39.920872]",0.0,25.885,1
119248,5051,,257,"[116.29425,39.865467]",9.979908951509154,24.665,1
119249,5052,2013-10-13T16:15:00Z,257,"[116.290009,39.868515]",0.0,14.382500000000002,1
119278,5052,,257,"[116.278671,39.941143]",9.59925816826885,28.2,1
119307,5054,2013-10-13T17:00:00Z,257,"[116.198013,39.907425]",0.0,22.049999999999997,1
119334,5054,,257,"[116.283211,39.902302]",7.805178465985283,16.945,1
119335,5055,2013-10-13T17:45:00Z,257,"[116.302094,39.90097]",0.0,13.8025,1
119349,5055,,257,"[116.297493,39.924797]",4.08635983731875,45.599999999999994,1
119350,5056,2013-10-13T18:15:00Z,257,"[116.310463,39.926464]",0.0,29.46,1
119392,5056,,257,"[116.345901,39.949402]",11.815470376032527,17.0425,1
119393,5057,2013-10-13T19:00:00Z,257,"[116.342903,39.948326]",0.0,28.4775,1
119428,5057,,257,"[116.438156,39.92244]",12.356248060398196,20.475,1
119740,5073,2013-10-13T11:30:00Z,258,"[116.351585,39.918526]",0.0,18.8725,1
119751,5073,,258,"[116.38343,39.927242]",3.4933617189150223,10.96,1
119752,5074,2013-10-13T11:45:00Z,258,"[116.382866,39.924149]",0.0,19.6475,1
119756,5074,,258,"[116.374199,39.912823]",1.7939688689709992,14.505,1
119757,5075,2013-10-13T12:00:00Z,258,"[116.363609,39.907398]",0.0,29.555,1
119763,5075,,258,"[116.338394,39.914177]",2.8291308641742017,18.315,1
119780,5078,2013-10-13T12:45:00Z,258,"[116.31427,39.882416]",0.0,15.155,1
119793,5078,,258,"[116.274422,39.899845]",6.047178209777389,27.4,1
119836,5084,2013-10-13T14:30:00Z,258,"[116.244034,39.896854]",0.0,48.9125,1
119872,5084,,258,"[116.36998,39.817871]",18.569180364145375,30.7175,1
119873,5085,2013-10-13T07:30:00Z,4117,"[116.347694,40.021221]",0.0,66.0,1
119879,5085,,4117,"[116.337318,39.996387]",2.904663524773709,44.23,1
119978,5093,2013-10-13T11:15:00Z,4117,"[116.253609,39.89698]",0.0,31.152500000000003,1
119986,5093,,4117,"[116.216721,39.896942]",3.553494922342272,10.0425,1
120066,5097,2013-10-13T14:30:00Z,4117,"[116.337196,39.993248]",0.0,15.25,1
120070,5097,,4117,"[116.333817,40.009518]",1.9680496132022336,28.775,1
120126,5103,2013-10-13T18:30:00Z,4117,"[116.274353,39.910099]",0.0,38.4875,1
120155,5103,,4117,"[116.354393,40.022156]",20.495892723395947,42.2525,1
120156,5104,2013-10-13T20:15:00Z,4117,"[116.35775,40.018085]",0.0,54.1,1
120176,5104,,4117,"[116.359032,39.940762]",10.510063853444631,20.155,1
120177,5105,2013-10-13T20:45:00Z,4117,"[116.355652,39.937202]",0.0,36.89,1
120189,5105,,4117,"[116.362595,39.899731]",4.855273783475993,19.735,1
120259,5109,2013-10-13T08:15:00Z,4118,"[116.353584,39.983944]",0.0,41.4575,1
120312,5109,,4118,"[116.357803,39.88924]",19.21656801311293,24.7775,1
120313,5110,2013-10-13T09:15:00Z,4118,"[116.340042,39.892246]",0.0,11.095,1
120355,5110,,4118,"[116.325523,39.937389]",13.462143220522382,44.334999999999994,1
120605,5119,2013-10-13T15:45:00Z,4118,"[116.361633,39.952385]",0.0,11.255,1
120621,5119,,4118,"[116.39492,39.962879]",4.85753439653449,29.4675,1
120677,5122,2013-10-13T20:00:00Z,4118,"[116.313919,40.02235]",0.0,26.0175,1
120692,5122,,4118,"[116.353134,39.991341]",6.181523538651152,36.15,1
120723,5124,2013-10-13T20:45:00Z,4118,"[116.443794,39.935528]",0.0,15.7475,1
120746,5124,,4118,"[116.487976,39.9879]",8.418663640278506,27.985,1
120756,5126,2013-10-13T21:45:00Z,4118,"[116.539459,40.023552]",0.0,71.92500000000001,1
120795,5126,,4118,"[116.375259,39.948853]",17.557788383023926,43.97,1
120900,5132,2013-10-13T13:00:00Z,4119,"[116.543671,40.025063]",0.0,72.52250000000001,1
120917,5132,,4119,"[116.478653,40.004105]",8.936489027959873,37.1025,1
120972,5136,2013-10-13T15:15:00Z,4119,"[116.39875,39.857254]",0.0,27.332500000000003,1
120979,5136,,4119,"[116.379433,39.865704]",2.642443115247767,17.8375,1
121061,5141,2013-10-13T19:30:00Z,4119,"[116.439934,39.944447]",0.0,33.394999999999996,1
121074,5141,,4119,"[116.413803,39.998917]",9.101424691647876,9.7025,1
121301,5162,2013-10-13T12:00:00Z,4121,"[116.30954,39.948708]",0.0,40.47,1
121306,5162,,4121,"[116.309601,39.928097]",2.293138644992728,36.83,1
121645,5177,2013-10-13T17:00:00Z,4122,"[116.407722,39.892555]",0.0,32.44499999999999,1
121650,5177,,4122,"[116.420586,39.884617]",1.6889804628694218,19.682499999999997,1
121651,5178,2013-10-13T18:00:00Z,4122,"[116.470367,39.908104]",0.0,36.195,1
121660,5178,,4122,"[116.499718,39.915619]",3.286416565036549,36.1975,1
121661,5179,2013-10-13T00:00:00Z,4123,"[116.478165,39.92841]",0.0,25.385,1
121692,5179,,4123,"[116.45182,39.871483]",9.93595063673137,28.6475,1
121808,5185,2013-10-13T05:00:00Z,4123,"[116.324272,40.024872]",0.0,69.5925,1
121865,5185,,4123,"[116.371338,39.968239]",16.458328045359572,68.295,1
121956,5189,2013-10-13T12:30:00Z,4123,"[116.345451,39.976639]",0.0,15.87,1
121966,5189,,4123,"[116.343582,39.958103]",3.4716843210872352,22.9775,1
122434,5208,2013-10-13T14:00:00Z,4124,"[116.198479,39.907379]",0.0,23.195,1
122505,5208,,4124,"[116.322128,39.761227]",26.442253994076825,30.545,1
122712,5213,2013-10-13T20:15:00Z,4124,"[116.467613,39.893379]",0.0,34.805,1
122753,5213,,4124,"[116.329201,39.897289]",12.65525452620004,53.8475,1
123017,5223,2013-10-13T10:45:00Z,4125,"[116.340424,39.897327]",0.0,39.8925,1
123075,5223,,4125,"[116.511726,39.881168]",20.891116198680933,24.694999999999997,1
123371,5232,2013-10-13T14:15:00Z,4127,"[116.359909,39.865993]",0.0,15.2375,1
123397,5232,,4127,"[116.452011,39.871468]",8.220532133136544,26.2275,1
123398,5233,2013-10-13T14:45:00Z,4127,"[116.459488,39.871445]",0.0,10.97,1
123448,5233,,4127,"[116.319443,39.896854]",18.721857214362064,29.73,1
123520,5237,2013-10-13T15:15:00Z,4129,"[116.297554,39.922924]",0.0,41.45249999999999,1
123528,5237,,4129,"[116.310028,39.904873]",3.5534723749406862,25.417499999999997,1
123529,5238,2013-10-13T15:45:00Z,4129,"[116.363464,39.891235]",0.0,28.6875,1
123533,5238,,4129,"[116.341667,39.889755]",2.009770478812502,37.7825,1
123557,5240,2013-10-13T17:15:00Z,4129,"[116.343857,39.935081]",0.0,51.0025,1
123568,5240,,4129,"[116.368446,39.911892]",4.530464317076745,21.8375,1
123584,5242,2013-10-13T17:45:00Z,4129,"[116.354424,39.865444]",0.0,25.8175,1
123593,5242,,4129,"[116.335213,39.849102]",4.737654014171014,45.8125,1
123594,5243,2013-10-13T18:15:00Z,4129,"[116.338753,39.848686]",0.0,38.0125,1
123605,5243,,4129,"[116.416931,39.857025]",6.812874165475503,13.39,1
123649,5249,2013-10-13T20:45:00Z,4129,"[116.317543,39.879925]",0.0,21.2075,1
123655,5249,,4129,"[116.300545,39.880966]",2.292628670911977,54.59,1
123668,5251,2013-10-13T21:15:00Z,4129,"[116.240845,39.903713]",0.0,32.93,1
123688,5251,,4129,"[116.380234,39.850288]",16.856372080351818,19.785,1
