traj_id,entity_id,start_speed,holidays,start_time,final_time,duration(min)
3805,4394,23.3575,0,2013-10-11T23:15:00Z,2013-10-11T23:29:32Z,14.54355621
3807,4395,15.8125,0,2013-10-11T08:15:00Z,----,-1
3808,4395,40.1675,0,2013-10-11T08:30:00Z,----,-1
3810,4395,13.3525,0,2013-10-11T09:45:00Z,2013-10-11T09:58:18Z,13.3107357
3812,4395,40.3125,0,2013-10-11T11:00:00Z,2013-10-11T11:22:08Z,22.14622879
3814,4395,52.8925,0,2013-10-11T14:30:00Z,2013-10-11T14:32:29Z,2.491844177
3816,4396,29.7775,0,2013-10-11T00:15:00Z,2013-10-11T00:27:47Z,12.78675079
3818,4396,14.5275,0,2013-10-11T09:30:00Z,2013-10-11T09:41:56Z,11.93694496
3825,4396,39.7,0,2013-10-11T20:00:00Z,2013-10-11T20:17:37Z,17.62210846
3828,4396,19.9475,0,2013-10-11T21:00:00Z,2013-10-11T21:09:27Z,9.454616547
3830,4396,18.865,0,2013-10-11T21:30:00Z,2013-10-11T21:44:07Z,14.12874794
3832,4396,56.175,0,2013-10-11T22:45:00Z,2013-10-11T22:56:43Z,11.71837997
3839,4397,47.3225,0,2013-10-11T10:15:00Z,2013-10-11T10:32:26Z,17.44160271
3841,4397,20.815,0,2013-10-11T12:00:00Z,2013-10-11T12:14:24Z,14.41346169
3849,4397,27.5,0,2013-10-11T19:15:00Z,2013-10-11T19:27:58Z,12.97887993
3850,4397,12.1175,0,2013-10-11T20:00:00Z,2013-10-11T20:11:41Z,11.69768143
3863,4398,27.1525,0,2013-10-11T10:15:00Z,2013-10-11T10:27:13Z,12.21879578
3864,4398,7.745,0,2013-10-11T11:45:00Z,2013-10-11T11:55:01Z,10.02195072
3866,4398,31.19,0,2013-10-11T12:15:00Z,2013-10-11T12:29:17Z,14.28426933
3868,4398,38.8225,0,2013-10-11T13:15:00Z,2013-10-11T13:27:14Z,12.23887825
3871,4398,35.065,0,2013-10-11T15:30:00Z,2013-10-11T15:54:19Z,24.3277626
3890,4400,48.4175,0,2013-10-11T00:00:00Z,2013-10-11T00:13:53Z,13.89377403
3893,4400,20.9125,0,2013-10-11T18:45:00Z,2013-10-11T19:11:12Z,26.20311356
3900,4401,36.585,0,2013-10-11T15:15:00Z,2013-10-11T15:27:48Z,12.81447601
3906,4401,27.5625,0,2013-10-11T21:30:00Z,2013-10-11T21:43:36Z,13.6052103
3911,4417,56.335,0,2013-10-11T09:30:00Z,2013-10-11T09:36:48Z,6.802867889
3913,4417,31.5725,0,2013-10-11T10:45:00Z,2013-10-11T11:16:57Z,31.95314789
3915,4417,37.125,0,2013-10-11T13:00:00Z,2013-10-11T13:40:13Z,40.23102188
3924,4417,70.7525,0,2013-10-11T21:45:00Z,----,-1
3927,4417,54.0575,0,2013-10-11T23:45:00Z,2013-10-11T23:56:48Z,11.80819511
3935,4424,59.19,0,2013-10-11T00:30:00Z,2013-10-11T00:40:11Z,10.18669128
3943,4424,28.3125,0,2013-10-11T14:30:00Z,2013-10-11T14:49:06Z,19.11009598
3959,4425,54.105,0,2013-10-11T12:00:00Z,----,-1
3967,4425,22.32,0,2013-10-11T19:30:00Z,2013-10-11T19:51:50Z,21.8455925
3968,4425,41.2275,0,2013-10-11T20:30:00Z,----,-1
3970,4425,41.2625,0,2013-10-11T22:00:00Z,2013-10-11T22:25:13Z,25.23326492
3972,4425,51.75,0,2013-10-11T22:45:00Z,2013-10-11T22:50:15Z,5.265837669
3983,4427,15.8025,0,2013-10-11T11:00:00Z,2013-10-11T11:07:45Z,7.757179737
3987,4427,40.225,0,2013-10-11T15:30:00Z,2013-10-11T15:39:45Z,9.766271591
3998,4427,31.0925,0,2013-10-11T23:00:00Z,2013-10-11T23:11:33Z,11.55239677
4000,254,16.105,1,2013-10-12T19:30:00Z,2013-10-12T19:46:37Z,16.62526703
4009,254,39.015,1,2013-10-12T23:00:00Z,2013-10-12T23:06:55Z,6.93298912
4014,255,26.175,1,2013-10-12T16:30:00Z,2013-10-12T16:47:47Z,17.79201126
4017,255,17.46,1,2013-10-12T19:15:00Z,2013-10-12T19:29:30Z,14.50752449
4018,255,35.625,1,2013-10-12T20:15:00Z,2013-10-12T20:20:44Z,5.745574951
4020,255,28.1575,1,2013-10-12T21:00:00Z,2013-10-12T21:14:21Z,14.35619164
4025,255,75.9775,1,2013-10-12T23:15:00Z,----,-1
4033,256,46.4625,1,2013-10-12T15:30:00Z,2013-10-12T15:35:25Z,5.425807953
4079,4118,23.5975,1,2013-10-12T06:00:00Z,2013-10-12T06:15:27Z,15.45919037
4082,4118,64,1,2013-10-12T07:00:00Z,2013-10-12T07:11:06Z,11.10321045
4088,4118,16.6,1,2013-10-12T11:30:00Z,2013-10-12T11:45:03Z,15.05962372
4090,4118,60.8375,1,2013-10-12T15:45:00Z,2013-10-12T15:56:23Z,11.39844131
4107,4120,27.13,1,2013-10-12T12:30:00Z,2013-10-12T12:33:21Z,3.366338253
4108,4120,15.5325,1,2013-10-12T12:45:00Z,2013-10-12T12:46:38Z,1.644145131
4109,4120,9.5125,1,2013-10-12T12:45:00Z,2013-10-12T12:51:30Z,6.508862495
4114,4120,22.74,1,2013-10-12T18:15:00Z,2013-10-12T18:22:15Z,7.259256363
4117,4121,41.4025,1,2013-10-12T07:15:00Z,2013-10-12T07:29:58Z,14.97984123
4131,4122,38.685,1,2013-10-12T15:30:00Z,2013-10-12T15:47:41Z,17.69826508
4133,4122,15,1,2013-10-12T16:45:00Z,2013-10-12T16:55:57Z,10.95090103
4134,4123,24.0125,1,2013-10-12T00:00:00Z,2013-10-12T00:09:21Z,9.362326622
4135,4123,47.47,1,2013-10-12T05:00:00Z,2013-10-12T05:06:11Z,6.184757233
4138,4123,29.395,1,2013-10-12T06:45:00Z,2013-10-12T06:48:21Z,3.355816126
4142,4123,37.5775,1,2013-10-12T12:30:00Z,2013-10-12T12:38:52Z,8.871599197
4145,4123,48.5075,1,2013-10-12T13:30:00Z,2013-10-12T13:42:04Z,12.07109928
4146,4123,30.675,1,2013-10-12T14:00:00Z,2013-10-12T14:30:16Z,30.27114868
4158,4124,31.255,1,2013-10-12T12:30:00Z,2013-10-12T12:44:23Z,14.3847723
4164,4124,14.89,1,2013-10-12T15:00:00Z,2013-10-12T15:21:31Z,21.52033615
4167,4124,22.7,1,2013-10-12T18:15:00Z,2013-10-12T18:20:31Z,5.522902966
4171,4124,23.14,1,2013-10-12T21:30:00Z,2013-10-12T21:50:28Z,20.48179054
4172,4125,42.755,1,2013-10-12T05:30:00Z,2013-10-12T05:44:12Z,14.2101059
4173,4125,59.295,1,2013-10-12T05:45:00Z,2013-10-12T05:51:17Z,6.283811569
4177,4125,34.1675,1,2013-10-12T07:30:00Z,2013-10-12T08:07:15Z,37.25401688
4188,4126,55.36,1,2013-10-12T10:45:00Z,2013-10-12T10:50:01Z,5.020460606
4195,4126,19.7675,1,2013-10-12T14:15:00Z,2013-10-12T14:33:03Z,18.05989265
4208,4127,20.875,1,2013-10-12T12:30:00Z,2013-10-12T12:44:52Z,14.86939049
4212,4127,45.7275,1,2013-10-12T14:15:00Z,2013-10-12T14:29:05Z,14.08788013
4213,4127,28.57,1,2013-10-12T15:00:00Z,2013-10-12T15:09:59Z,9.999418259
4214,4129,19.3,1,2013-10-12T08:15:00Z,2013-10-12T08:29:01Z,14.02781677
4232,4129,57.6475,1,2013-10-12T20:30:00Z,2013-10-12T20:47:44Z,17.74005127
4234,4129,35.2575,1,2013-10-12T21:30:00Z,2013-10-12T21:46:39Z,16.65602875
4236,4129,18.3025,1,2013-10-12T22:00:00Z,2013-10-12T22:29:03Z,29.05494118
4243,4130,26.6675,1,2013-10-12T13:00:00Z,2013-10-12T13:19:12Z,19.2137413
4249,4131,70.895,1,2013-10-12T12:00:00Z,----,-1
4251,4131,31.94,1,2013-10-12T14:30:00Z,2013-10-12T14:43:07Z,13.11918926
4255,4131,13.265,1,2013-10-12T18:30:00Z,2013-10-12T18:42:13Z,12.21901226
4263,4132,33.2525,1,2013-10-12T05:15:00Z,2013-10-12T05:36:49Z,21.82465744
4276,4132,35.035,1,2013-10-12T23:45:00Z,2013-10-12T23:51:29Z,6.487013817
4283,4135,56.1875,1,2013-10-12T03:00:00Z,2013-10-12T03:09:44Z,9.744129181
4287,4135,22.2925,1,2013-10-12T11:30:00Z,2013-10-12T11:57:54Z,27.9104805
4297,4135,26.885,1,2013-10-12T17:00:00Z,2013-10-12T17:19:39Z,19.66552734
4300,4135,20.1225,1,2013-10-12T20:00:00Z,2013-10-12T20:07:43Z,7.724900723
4312,4136,41.8125,1,2013-10-12T13:00:00Z,2013-10-12T13:04:57Z,4.952533722
4324,4136,55.98,1,2013-10-12T21:45:00Z,----,-1
4330,4137,30.96,1,2013-10-12T09:00:00Z,2013-10-12T09:16:42Z,16.71496391
4331,4137,22.2375,1,2013-10-12T10:00:00Z,2013-10-12T10:06:52Z,6.869161606
4334,4137,20.3425,1,2013-10-12T14:30:00Z,2013-10-12T14:37:21Z,7.353437424
4346,4137,61.51,1,2013-10-12T23:30:00Z,2013-10-12T23:43:33Z,13.55064392
4357,4269,16.845,1,2013-10-12T08:00:00Z,2013-10-12T08:04:56Z,4.941168785
4358,4269,33.4625,1,2013-10-12T08:15:00Z,2013-10-12T08:19:41Z,4.692701817
4360,4269,30.76,1,2013-10-12T09:00:00Z,2013-10-12T09:08:58Z,8.981285095
4361,4269,29.9375,1,2013-10-12T09:00:00Z,2013-10-12T09:32:48Z,32.81514359
4363,4269,37.3275,1,2013-10-12T11:00:00Z,2013-10-12T11:11:30Z,11.51223564
4370,4269,38.565,1,2013-10-12T15:30:00Z,2013-10-12T15:43:23Z,13.38915825
4378,4270,13.245,1,2013-10-12T07:30:00Z,2013-10-12T07:45:16Z,15.27471924
4380,4270,35.665,1,2013-10-12T16:45:00Z,2013-10-12T17:09:37Z,24.62217331
4389,4271,39.1175,1,2013-10-12T16:00:00Z,2013-10-12T16:12:12Z,12.20239258
4390,4271,22.66,1,2013-10-12T18:00:00Z,2013-10-12T18:27:25Z,27.4272995
4396,4271,31.9825,1,2013-10-12T23:00:00Z,2013-10-12T23:04:55Z,4.920998573
4406,4273,59.3775,1,2013-10-12T07:45:00Z,----,-1
4425,4274,25.6825,1,2013-10-12T14:00:00Z,2013-10-12T14:03:26Z,3.43390131
4426,4274,42.58,1,2013-10-12T14:30:00Z,2013-10-12T14:34:45Z,4.760821342
4430,4274,14.9125,1,2013-10-12T17:30:00Z,2013-10-12T17:37:43Z,7.724461079
4431,4274,39.335,1,2013-10-12T18:30:00Z,2013-10-12T18:36:48Z,6.816556931
4432,4274,22.805,1,2013-10-12T19:30:00Z,2013-10-12T19:34:41Z,4.697399616
4434,4274,35.6125,1,2013-10-12T21:00:00Z,2013-10-12T21:07:56Z,7.942502975
4437,4274,21.49,1,2013-10-12T23:15:00Z,2013-10-12T23:31:13Z,16.22964478
4440,4276,41.2275,1,2013-10-12T00:15:00Z,2013-10-12T00:19:02Z,4.037829876
4443,4276,31.52,1,2013-10-12T08:00:00Z,2013-10-12T08:24:24Z,24.41402245
4444,4276,25.2925,1,2013-10-12T08:45:00Z,2013-10-12T08:53:23Z,8.383727074
4451,4276,25.685,1,2013-10-12T14:30:00Z,2013-10-12T14:39:34Z,9.573245049
4452,4276,17.1625,1,2013-10-12T15:15:00Z,2013-10-12T15:21:22Z,6.372217178
4458,4276,44.78,1,2013-10-12T20:15:00Z,2013-10-12T20:26:52Z,11.8700428
4460,4276,46.3375,1,2013-10-12T20:45:00Z,2013-10-12T20:58:14Z,13.2480669
4465,4276,15.575,1,2013-10-12T23:45:00Z,2013-10-12T23:57:46Z,12.77049446
4470,4277,26.4225,1,2013-10-12T14:15:00Z,2013-10-12T14:21:45Z,6.76181221
4478,4277,8.405,1,2013-10-12T22:00:00Z,2013-10-12T22:11:02Z,11.04737186
4481,4278,29.3125,1,2013-10-12T00:45:00Z,2013-10-12T00:53:32Z,8.544408798
4485,4278,22.4375,1,2013-10-12T03:00:00Z,2013-10-12T03:02:45Z,2.75769186
4491,4278,30.21,1,2013-10-12T08:15:00Z,2013-10-12T08:16:03Z,1.057483912
4492,4278,26.305,1,2013-10-12T08:30:00Z,2013-10-12T08:31:09Z,1.151965737
4493,4278,28.325,1,2013-10-12T08:45:00Z,2013-10-12T08:52:20Z,7.342383385
4494,4278,25.355,1,2013-10-12T09:15:00Z,2013-10-12T09:20:44Z,5.74048996
4495,4278,17.84,1,2013-10-12T09:30:00Z,2013-10-12T09:33:43Z,3.723291874
4497,4278,10.9975,1,2013-10-12T18:45:00Z,2013-10-12T18:56:47Z,11.79190826
4499,4278,22.52,1,2013-10-12T20:45:00Z,2013-10-12T20:49:36Z,4.615996838
4507,4279,12.0175,1,2013-10-12T10:00:00Z,2013-10-12T10:18:26Z,18.44255829
4517,4279,49.895,1,2013-10-12T16:30:00Z,2013-10-12T16:36:18Z,6.307076931
4523,4280,28.335,1,2013-10-12T11:45:00Z,2013-10-12T12:01:45Z,16.75263977
4529,4289,23.205,1,2013-10-12T14:15:00Z,2013-10-12T14:35:57Z,20.95156097
4531,4289,15.1725,1,2013-10-12T15:45:00Z,2013-10-12T16:05:40Z,20.67196655
4538,4325,59.28,1,2013-10-12T00:15:00Z,2013-10-12T00:30:45Z,15.76461029
4543,4325,30.1325,1,2013-10-12T05:45:00Z,2013-10-12T06:06:44Z,21.74576187
4544,4325,79.7575,1,2013-10-12T11:30:00Z,2013-10-12T11:41:17Z,11.29186249
4555,4347,16.52,1,2013-10-12T08:45:00Z,2013-10-12T09:05:19Z,20.32129097
4557,4347,19.6675,1,2013-10-12T10:30:00Z,2013-10-12T10:32:34Z,2.582086563
4559,4347,38.5875,1,2013-10-12T12:00:00Z,2013-10-12T12:02:53Z,2.892807961
4566,4347,18.7125,1,2013-10-12T16:30:00Z,2013-10-12T16:46:16Z,16.26792145
4578,4348,46.035,1,2013-10-12T10:30:00Z,----,-1
4583,4348,38.1475,1,2013-10-12T15:00:00Z,2013-10-12T15:16:43Z,16.73012543
4594,4348,35.775,1,2013-10-12T21:00:00Z,2013-10-12T21:08:39Z,8.657049179
4599,4348,30.405,1,2013-10-12T23:15:00Z,2013-10-12T23:18:35Z,3.585205555
4611,4351,45.6475,1,2013-10-12T14:45:00Z,2013-10-12T14:51:11Z,6.188851357
4612,4351,20.005,1,2013-10-12T15:00:00Z,----,-1
4615,4357,40.0875,1,2013-10-12T00:00:00Z,2013-10-12T00:02:57Z,2.959957838
4616,4357,40.9625,1,2013-10-12T00:30:00Z,2013-10-12T00:30:53Z,0.894756794
4621,4357,20.26,1,2013-10-12T02:00:00Z,2013-10-12T02:18:51Z,18.8527298
4627,4357,19.485,1,2013-10-12T11:15:00Z,2013-10-12T11:25:33Z,10.55181503
4628,4357,19.8825,1,2013-10-12T11:30:00Z,2013-10-12T11:34:36Z,4.61613369
4632,4357,18.33,1,2013-10-12T13:30:00Z,2013-10-12T13:45:20Z,15.34945488
4637,4357,40.9625,1,2013-10-12T19:30:00Z,----,-1
4642,4357,23.295,1,2013-10-12T23:30:00Z,2013-10-12T23:44:17Z,14.2939949
4644,4363,81.2275,1,2013-10-12T10:15:00Z,2013-10-12T10:22:01Z,7.020829201
4648,4393,33.6925,1,2013-10-12T20:45:00Z,2013-10-12T20:51:54Z,6.906596184
4650,4394,63.6525,1,2013-10-12T00:00:00Z,2013-10-12T00:01:26Z,1.444440842
4652,4394,33.55,1,2013-10-12T01:30:00Z,2013-10-12T01:43:11Z,13.19515419
4658,4394,29.055,1,2013-10-12T06:00:00Z,2013-10-12T06:07:38Z,7.647464752
4662,4394,27.1775,1,2013-10-12T09:30:00Z,2013-10-12T09:59:11Z,29.19873428
4666,4394,20.14,1,2013-10-12T16:45:00Z,2013-10-12T17:03:04Z,18.07803535
4669,4394,16.9375,1,2013-10-12T18:45:00Z,2013-10-12T19:00:57Z,15.96502876
4670,4394,6.7125,1,2013-10-12T19:30:00Z,2013-10-12T20:29:36Z,59.60457611
4673,4394,30.8375,1,2013-10-12T20:45:00Z,2013-10-12T20:48:26Z,3.445436716
4675,4394,11.025,1,2013-10-12T21:45:00Z,2013-10-12T21:59:07Z,14.12694931
4697,4396,40.58,1,2013-10-12T21:30:00Z,2013-10-12T21:47:05Z,17.09214973
4703,4397,56.8575,1,2013-10-12T07:30:00Z,2013-10-12T07:35:52Z,5.882932663
4713,4397,31.9825,1,2013-10-12T14:15:00Z,----,-1
4719,4397,24.095,1,2013-10-12T17:00:00Z,2013-10-12T17:13:18Z,13.31192398
4727,4398,19.8575,1,2013-10-12T13:00:00Z,2013-10-12T13:21:55Z,21.92829323
4728,4398,46.59,1,2013-10-12T13:15:00Z,2013-10-12T13:27:15Z,12.26000595
4729,4398,55.23,1,2013-10-12T13:45:00Z,2013-10-12T13:53:18Z,8.316230774
4733,4398,18.82,1,2013-10-12T19:30:00Z,----,-1
4735,4398,26.8225,1,2013-10-12T20:15:00Z,2013-10-12T20:32:00Z,17.01062965
4736,4398,26.445,1,2013-10-12T20:45:00Z,2013-10-12T21:14:09Z,29.15641022
4737,4398,34.0325,1,2013-10-12T21:30:00Z,2013-10-12T21:51:01Z,21.02636719
4748,4400,32.6925,1,2013-10-12T00:15:00Z,2013-10-12T00:23:33Z,8.564035416
4757,4400,20.95,1,2013-10-12T10:30:00Z,2013-10-12T10:48:04Z,18.07835007
4760,4400,31.4175,1,2013-10-12T17:45:00Z,2013-10-12T18:05:16Z,20.26684189
4761,4400,17.845,1,2013-10-12T20:00:00Z,2013-10-12T20:20:22Z,20.37158203
4769,4417,35.9725,1,2013-10-12T06:45:00Z,2013-10-12T06:56:52Z,11.86738396
4776,4417,24.165,1,2013-10-12T13:00:00Z,2013-10-12T13:07:19Z,7.328249454
4777,4417,22.5375,1,2013-10-12T13:30:00Z,2013-10-12T13:31:33Z,1.559496403
4780,4417,40.15,1,2013-10-12T16:00:00Z,2013-10-12T16:19:08Z,19.14756775
4790,4417,41.805,1,2013-10-12T22:30:00Z,2013-10-12T22:48:29Z,18.49478722
4795,4423,19.555,1,2013-10-12T01:30:00Z,2013-10-12T01:34:34Z,4.570969582
4796,4423,25.9475,1,2013-10-12T01:45:00Z,2013-10-12T01:49:58Z,4.970509052
4798,4423,38.86,1,2013-10-12T02:15:00Z,2013-10-12T02:18:30Z,3.513625622
4799,4423,25.5675,1,2013-10-12T10:30:00Z,2013-10-12T10:37:59Z,7.986042976
4804,4423,29.835,1,2013-10-12T13:45:00Z,2013-10-12T13:58:08Z,13.14795876
4805,4423,17.7875,1,2013-10-12T14:15:00Z,2013-10-12T14:19:18Z,4.306202888
4806,4423,46.4675,1,2013-10-12T14:30:00Z,2013-10-12T14:35:01Z,5.024477005
4809,4423,40.5075,1,2013-10-12T15:45:00Z,2013-10-12T16:00:05Z,15.08711243
4820,4424,45.2,1,2013-10-12T00:45:00Z,2013-10-12T01:03:09Z,18.16614342
4831,4425,39.8125,1,2013-10-12T12:45:00Z,2013-10-12T13:08:34Z,23.57579803
4835,4425,21.255,1,2013-10-12T14:00:00Z,----,-1
4837,4425,31.0475,1,2013-10-12T15:00:00Z,2013-10-12T15:30:35Z,30.59428406
4841,4425,40.3725,1,2013-10-12T16:30:00Z,2013-10-12T16:39:29Z,9.485071182
4846,4426,36.5825,1,2013-10-12T09:00:00Z,----,-1
4853,4427,49,1,2013-10-12T12:00:00Z,----,-1
4854,4427,19.88,1,2013-10-12T12:30:00Z,2013-10-12T12:44:20Z,14.34425259
4855,4427,20.21,1,2013-10-12T15:45:00Z,2013-10-12T15:51:55Z,6.920959473
4857,4427,28.8225,1,2013-10-12T20:15:00Z,2013-10-12T20:27:36Z,12.60655212
4858,4427,48.64,1,2013-10-12T21:00:00Z,2013-10-12T21:13:54Z,13.90415859
4873,4904,17.6225,1,2013-10-12T21:30:00Z,2013-10-12T21:46:22Z,16.38029861
4875,4953,13.525,1,2013-10-12T08:15:00Z,2013-10-12T08:33:09Z,18.15242004
4882,4953,14.1325,1,2013-10-12T15:30:00Z,2013-10-12T16:10:02Z,40.03863525
4886,4953,20.735,1,2013-10-12T19:00:00Z,2013-10-12T19:11:23Z,11.39764786
4892,4954,29.465,1,2013-10-12T06:45:00Z,2013-10-12T06:49:52Z,4.867853165
4895,4954,47.845,1,2013-10-12T09:15:00Z,2013-10-12T09:18:22Z,3.368899345
4910,4954,28.195,1,2013-10-12T23:30:00Z,2013-10-12T23:37:35Z,7.595913887
4912,4955,22.76,1,2013-10-12T00:45:00Z,2013-10-12T00:56:19Z,11.32911873
4917,4955,33.67,1,2013-10-12T03:30:00Z,----,-1
4920,4955,61.12,1,2013-10-12T05:30:00Z,2013-10-12T05:35:49Z,5.819002151
4927,4955,15.7825,1,2013-10-12T11:00:00Z,2013-10-12T11:08:02Z,8.040792465
4931,4955,23.385,1,2013-10-12T13:45:00Z,2013-10-12T13:50:09Z,5.159218788
4933,4955,22.6575,1,2013-10-12T15:15:00Z,----,-1
4937,4956,21.6475,1,2013-10-12T01:15:00Z,2013-10-12T01:24:09Z,9.163106918
4940,4956,13.8875,1,2013-10-12T03:30:00Z,2013-10-12T04:05:55Z,35.92809296
4943,4956,48.8575,1,2013-10-12T07:30:00Z,2013-10-12T07:36:40Z,6.669174194
4944,4956,16.5725,1,2013-10-12T08:30:00Z,2013-10-12T08:46:43Z,16.72842216
4945,4956,36.65,1,2013-10-12T09:15:00Z,2013-10-12T09:22:32Z,7.546257019
4946,4956,13.82,1,2013-10-12T09:15:00Z,2013-10-12T09:38:32Z,23.5404644
4956,4956,21.8125,1,2013-10-12T18:30:00Z,2013-10-12T18:57:07Z,27.12592697
4958,4956,12.88,1,2013-10-12T20:30:00Z,2013-10-12T20:49:24Z,19.40664101
4964,4956,18.7175,1,2013-10-12T23:45:00Z,2013-10-13T00:06:46Z,21.77269745
4967,4957,42.0725,1,2013-10-12T01:15:00Z,2013-10-12T01:30:24Z,15.40817356
4971,4957,53.1125,1,2013-10-12T07:15:00Z,2013-10-12T07:26:58Z,11.97278023
4976,4957,42.5875,1,2013-10-12T11:15:00Z,2013-10-12T11:21:26Z,6.436686516
4986,4957,16.5625,1,2013-10-12T15:30:00Z,2013-10-12T15:54:37Z,24.63289833
4987,4957,15.3475,1,2013-10-12T16:15:00Z,2013-10-12T16:22:22Z,7.369161129
4994,4959,33.0575,1,2013-10-12T08:45:00Z,2013-10-12T08:53:45Z,8.763946533
4996,4959,14.115,1,2013-10-12T10:45:00Z,2013-10-12T10:52:07Z,7.120452881
4997,4959,34.3525,1,2013-10-12T11:45:00Z,2013-10-12T11:56:29Z,11.49606133
4998,4959,29.1475,1,2013-10-12T12:15:00Z,2013-10-12T12:28:06Z,13.10383797
5004,254,55.385,1,2013-10-13T06:15:00Z,----,-1
5010,254,36.5175,1,2013-10-13T08:15:00Z,2013-10-13T08:22:55Z,7.931129456
5016,255,21.93,1,2013-10-13T17:30:00Z,2013-10-13T17:40:58Z,10.97415543
5017,255,33.53,1,2013-10-13T17:45:00Z,2013-10-13T18:03:06Z,18.10911179
5021,255,47.6275,1,2013-10-13T20:30:00Z,2013-10-13T20:33:49Z,3.833248138
5029,256,31.5475,1,2013-10-13T08:45:00Z,2013-10-13T08:55:42Z,10.70220089
5036,256,21.21,1,2013-10-13T15:00:00Z,2013-10-13T15:27:42Z,27.71232605
5039,256,36.9975,1,2013-10-13T16:30:00Z,2013-10-13T16:38:48Z,8.802862167
5051,257,25.885,1,2013-10-13T16:00:00Z,2013-10-13T16:07:57Z,7.963698387
5052,257,14.3825,1,2013-10-13T16:15:00Z,2013-10-13T16:24:37Z,9.628424644
5054,257,22.05,1,2013-10-13T17:00:00Z,2013-10-13T17:04:54Z,4.900875092
5055,257,13.8025,1,2013-10-13T17:45:00Z,2013-10-13T17:53:58Z,8.967453003
5056,257,29.46,1,2013-10-13T18:15:00Z,2013-10-13T18:28:06Z,13.11598969
5057,257,28.4775,1,2013-10-13T19:00:00Z,2013-10-13T19:30:06Z,30.11153221
5073,258,18.8725,1,2013-10-13T11:30:00Z,2013-10-13T11:41:59Z,11.99141884
5074,258,19.6475,1,2013-10-13T11:45:00Z,2013-10-13T11:52:50Z,7.843085289
5075,258,29.555,1,2013-10-13T12:00:00Z,2013-10-13T12:04:58Z,4.979642868
5078,258,15.155,1,2013-10-13T12:45:00Z,2013-10-13T12:50:49Z,5.825334549
5084,258,48.9125,1,2013-10-13T14:30:00Z,2013-10-13T14:45:22Z,15.37243366
5085,4117,66,1,2013-10-13T07:30:00Z,2013-10-13T07:37:14Z,7.245173454
5093,4117,31.1525,1,2013-10-13T11:15:00Z,----,-1
5097,4117,15.25,1,2013-10-13T14:30:00Z,2013-10-13T14:44:40Z,14.6692276
5103,4117,38.4875,1,2013-10-13T18:30:00Z,2013-10-13T18:50:00Z,20.01423264
5104,4117,54.1,1,2013-10-13T20:15:00Z,2013-10-13T20:25:41Z,10.69113731
5105,4117,36.89,1,2013-10-13T20:45:00Z,2013-10-13T20:55:29Z,10.48463726
5109,4118,41.4575,1,2013-10-13T08:15:00Z,2013-10-13T08:27:00Z,12.00890923
5110,4118,11.095,1,2013-10-13T09:15:00Z,2013-10-13T09:26:27Z,11.46088123
5119,4118,11.255,1,2013-10-13T15:45:00Z,2013-10-13T16:00:28Z,15.48082733
5122,4118,26.0175,1,2013-10-13T20:00:00Z,2013-10-13T20:10:37Z,10.61897182
5124,4118,15.7475,1,2013-10-13T20:45:00Z,2013-10-13T21:14:30Z,29.50494766
5126,4118,71.925,1,2013-10-13T21:45:00Z,2013-10-13T21:57:00Z,12.00230789
5132,4119,72.5225,1,2013-10-13T13:00:00Z,2013-10-13T13:07:29Z,7.493643284
5136,4119,27.3325,1,2013-10-13T15:15:00Z,2013-10-13T15:22:53Z,7.890472412
5141,4119,33.395,1,2013-10-13T19:30:00Z,----,-1
5162,4121,40.47,1,2013-10-13T12:00:00Z,2013-10-13T12:08:48Z,8.804389
5177,4122,32.445,1,2013-10-13T17:00:00Z,2013-10-13T17:03:41Z,3.697583675
5178,4122,36.195,1,2013-10-13T18:00:00Z,2013-10-13T18:10:06Z,10.10269547
5179,4123,25.385,1,2013-10-13T00:00:00Z,2013-10-13T00:11:30Z,11.51144505
5185,4123,69.5925,1,2013-10-13T05:00:00Z,2013-10-13T05:08:29Z,8.483701706
5189,4123,15.87,1,2013-10-13T12:30:00Z,2013-10-13T12:40:19Z,10.33085918
5208,4124,23.195,1,2013-10-13T14:00:00Z,2013-10-13T14:17:39Z,17.66255951
5213,4124,34.805,1,2013-10-13T20:15:00Z,2013-10-13T20:33:40Z,18.67626572
5223,4125,39.8925,1,2013-10-13T10:45:00Z,2013-10-13T11:08:57Z,23.95658112
5232,4127,15.2375,1,2013-10-13T14:15:00Z,2013-10-13T14:26:59Z,11.99465275
5233,4127,10.97,1,2013-10-13T14:45:00Z,2013-10-13T15:13:31Z,28.52275085
5237,4129,41.4525,1,2013-10-13T15:15:00Z,2013-10-13T15:23:23Z,8.385829926
5238,4129,28.6875,1,2013-10-13T15:45:00Z,2013-10-13T15:51:15Z,6.264615059
5240,4129,51.0025,1,2013-10-13T17:15:00Z,2013-10-13T17:22:23Z,7.399313927
5242,4129,25.8175,1,2013-10-13T17:45:00Z,2013-10-13T17:52:20Z,7.346088886
5243,4129,38.0125,1,2013-10-13T18:15:00Z,2013-10-13T18:28:24Z,13.40016079
5249,4129,21.2075,1,2013-10-13T20:45:00Z,2013-10-13T20:53:14Z,8.244651794
5251,4129,32.93,1,2013-10-13T21:15:00Z,2013-10-13T21:34:46Z,19.78309059
5256,4130,60.0625,1,2013-10-13T10:00:00Z,----,-1
5258,4130,22.5225,1,2013-10-13T10:30:00Z,2013-10-13T10:47:51Z,17.8554821
