2013-10-09T08:19:35Z,4955,1980,[116.210991;39.900536],3.4022743324002613,35.7725
2013-10-09T08:20:11Z,4955,1980,[116.210968;39.895439],3.9690732310100447,51.05
2013-10-09T08:22:23Z,4955,1980,[116.210121;39.893787],4.1735739012956365,54.739999999999995
2013-10-09T08:23:23Z,4955,1980,[116.211411;39.89267],4.468646550304175,54.739999999999995
2013-10-09T08:26:00Z,4955,1980,[116.213097;39.894482],4.7164934681507695,22.085
2013-10-09T08:27:43Z,4955,1980,[116.2505514221716;39.89417208244577],5.348369857039659,49.8725
2013-10-09T13:30:00Z,4955,1990,[116.273781;39.962864],0.0,21.435
2013-10-09T13:30:36Z,4955,1990,[116.273994;39.964886],0.2265202974403236,23.5425
2013-10-09T13:31:47Z,4955,1990,[116.275482;39.96645],0.466899204657944,53.1125
2013-10-09T13:33:05Z,4955,1990,[116.279839;39.965714],0.8496135552033813,26.4175
2013-10-09T13:33:35Z,4955,1990,[116.280876;39.963905],1.1145715482383682,20.09
2013-10-09T13:34:35Z,4955,1990,[116.283295;39.963741],1.32210061449541,20.695
2013-10-09T13:35:05Z,4955,1990,[116.283638;39.965305],1.526374807398415,18.6125
2013-10-09T13:36:00Z,4955,1990,[116.282654;39.966625],1.7302881931161134,15.235
2013-10-09T13:36:36Z,4955,1990,[116.280045;39.966599],1.9535446355232724,15.235
2013-10-09T13:37:01Z,4955,1990,[116.277519;39.96648],2.169234959357796,26.4175
2013-10-09T13:37:36Z,4955,1990,[116.275078;39.966534],2.3773748304891043,53.1125
2013-10-09T13:38:24Z,4955,1990,[116.274498;39.965038],2.596797628109857,23.5425
2013-10-09T13:39:24Z,4955,1990,[116.275017;39.96027],3.1288758515222437,56.78
2013-10-09T13:40:00Z,4955,1990,[116.275528;39.95612],3.5924384200268196,49.78
2013-10-09T13:40:36Z,4955,1990,[116.27471671410822;39.95611554053081],4.09023842002682,59.635000000000005
2013-10-09T15:15:00Z,4955,1993,[116.295135;39.898891],0.0,18.305
2013-10-09T15:16:52Z,4955,1993,[116.29512;39.903507],0.5133427302973228,21.9575
2013-10-09T15:17:52Z,4955,1993,[116.295509;39.907288],0.9359956893877632,18.2575
2013-10-09T15:18:28Z,4955,1993,[116.299141;39.907322],1.245923271576722,33.115
2013-10-09T15:19:27Z,4955,1993,[116.302361;39.907463],1.5223426101079565,32.18
2013-10-09T15:19:50Z,4955,1993,[116.306808;39.907444],1.9016934417115936,36.8025
2013-10-09T15:20:03Z,4955,1993,[116.30928;39.90741],2.112591129989231,39.385
2013-10-09T15:20:26Z,4955,1993,[116.312706;39.906895],2.4103916056556045,35.3175
2013-10-09T15:21:02Z,4955,1993,[116.310394;39.908218],2.656436622027793,35.315000000000005
2013-10-09T15:21:39Z,4955,1993,[116.310341;39.912285],3.108716878992384,28.85
2013-10-09T15:22:02Z,4955,1993,[116.310303;39.915272],3.4408924258580527,35.855
2013-10-09T15:22:27Z,4955,1993,[116.31028;39.91864],3.815426730940812,37.305
2013-10-09T15:22:38Z,4955,1993,[116.310272;39.920483],4.02037275785209,33.5975
2013-10-09T15:23:09Z,4955,1993,[116.310257;39.925007],4.5234512631703865,33.9075
2013-10-09T15:23:38Z,4955,1993,[116.31056097098637;39.9250094564381],4.7965950131703865,38.3275
2013-10-10T16:45:00Z,255,2011,[116.415047;39.842773],0.0,31.34
2013-10-10T16:45:56Z,255,2011,[116.414848;39.845718],0.3279297069247735,23.5825
2013-10-10T16:47:45Z,255,2011,[116.414452;39.852177],1.0469772676885996,38.1875
2013-10-10T16:48:40Z,255,2011,[116.414185;39.856689],1.5492371725104075,45.035
2013-10-10T16:51:22Z,255,2011,[116.406708;39.857159],2.2421509064839147,45.239999999999995
2013-10-10T16:52:16Z,255,2011,[116.401886;39.857113],2.6538053633824488,39.03
2013-10-10T16:53:09Z,255,2011,[116.399132;39.857147],2.8889267936786216,37.595000000000006
2013-10-10T16:54:03Z,255,2011,[116.39608;39.857204],3.149533062276704,38.4075
2013-10-10T16:54:58Z,255,2011,[116.385193;39.857166],4.07889415192572,45.78
2013-10-10T16:55:53Z,255,2011,[116.374825;39.857128],4.963952600952184,50.555
2013-10-10T16:56:47Z,255,2011,[116.36364;39.854683],5.9567168223402325,48.985
2013-10-10T16:57:41Z,255,2011,[116.354225;39.852066],6.8115206742452274,48.934999999999995
2013-10-10T16:58:34Z,255,2011,[116.3433;39.849232],7.796008637742743,40.620000000000005
2013-10-10T16:59:29Z,255,2011,[116.331367;39.848999],8.81509944371181,55.8425
2013-10-10T17:00:23Z,255,2011,[116.33143675303326;39.84766887615368],9.536486943711811,48.0925
2013-10-10T18:00:00Z,255,2014,[116.376846;39.861107],0.0,38.1675
2013-10-10T18:00:46Z,255,2014,[116.378548;39.859421],0.2371875673050909,15.3125
2013-10-10T18:01:41Z,255,2014,[116.375008;39.857224],0.6257762677233111,39.435
2013-10-10T18:02:34Z,255,2014,[116.36792;39.855953],1.2471258120591244,48.184999999999995
2013-10-10T18:03:29Z,255,2014,[116.364098;39.855412],1.5788920244051927,35.0
2013-10-10T18:05:17Z,255,2014,[116.372375;39.856812],2.3349906046577096,45.645
2013-10-10T18:06:15Z,255,2014,[116.383423;39.857101],3.2786361389918905,39.8875
2013-10-10T18:07:10Z,255,2014,[116.393867;39.857086],4.170174378752637,29.74
2013-10-10T18:08:06Z,255,2014,[116.403603;39.857025],5.0013018227085,31.5675
2013-10-10T18:09:02Z,255,2014,[116.414436;39.857082],5.926067175979749,28.41
2013-10-10T18:09:57Z,255,2014,[116.425758;39.858173],6.900130415711247,37.23
2013-10-10T18:10:52Z,255,2014,[116.435188;39.858791],7.7080204275694575,28.307500000000005
2013-10-10T18:13:37Z,255,2014,[116.437561;39.858803],7.910738462963653,33.7225
2013-10-10T18:17:14Z,255,2014,[116.43856;39.862843],8.437048724237561,18.56
2013-10-10T18:19:04Z,255,2014,[116.43856656294749;39.862823775922365],9.004159835348672,11.35
2013-10-10T14:45:00Z,256,2044,[116.319244;39.971558],0.0,22.9725
2013-10-10T14:45:54Z,256,2044,[116.320862;39.967411],0.4813283310359928,25.22
2013-10-10T14:48:36Z,256,2044,[116.322411;39.962891],1.0059243241662548,49.2975
2013-10-10T14:49:30Z,256,2044,[116.323318;39.956078],1.7674762754207949,25.435
2013-10-10T14:50:24Z,256,2044,[116.32402;39.950302],2.412559375031365,42.567499999999995
2013-10-10T14:51:19Z,256,2044,[116.324387;39.947704],2.7031507444382603,27.78
2013-10-10T14:52:13Z,256,2044,[116.32515;39.942287],3.309032835938192,52.4375
2013-10-10T14:53:06Z,256,2044,[116.325455;39.939945],3.5707624258617883,31.8925
2013-10-10T14:54:54Z,256,2044,[116.331032;39.938293],4.127464072921483,49.5775
2013-10-10T14:55:47Z,256,2044,[116.340919;39.938309],4.970455625327756,50.8575
2013-10-10T14:56:42Z,256,2044,[116.348007;39.93932],5.585159527509967,42.3725
2013-10-10T14:57:35Z,256,2044,[116.352249;39.939159],5.947280658428324,26.4275
2013-10-10T14:58:32Z,256,2044,[116.354164;39.937634],6.1826904861339935,24.845
2013-10-10T14:59:29Z,256,2044,[116.355469;39.936134],6.3832000802666125,24.845
2013-10-10T15:01:18Z,256,2044,[116.35547776722608;39.936813643105815],7.135451469155502,23.115
2013-10-10T20:45:00Z,257,2064,[116.334129;39.928337],0.0,26.520000000000003
2013-10-10T20:45:24Z,257,2064,[116.333931;39.93047],0.23779358874499,34.72
2013-10-10T20:45:59Z,257,2064,[116.33477;39.932415],0.4727042455916611,28.265
2013-10-10T20:46:18Z,257,2064,[116.337784;39.932423],0.7297088455567343,37.85
2013-10-10T20:47:00Z,257,2064,[116.343712;39.932407],1.2351911507824584,21.66
2013-10-10T20:48:48Z,257,2064,[116.349129;39.932392],1.6971238579406591,26.8975
2013-10-10T20:49:12Z,257,2064,[116.352478;39.932373],1.982702344374756,38.4
2013-10-10T20:50:18Z,257,2064,[116.355438;39.932312],2.2352135704406564,35.352500000000006
2013-10-10T20:50:48Z,257,2064,[116.359177;39.932381],2.554198163725569,34.68000000000001
2013-10-10T20:51:11Z,257,2064,[116.363144;39.932362],2.89247314303626,34.9
2013-10-10T20:51:48Z,257,2064,[116.367699;39.932323],3.280901551106848,21.8575
2013-10-10T20:53:24Z,257,2064,[116.37027;39.932503],3.5010420093219445,21.8575
2013-10-10T20:54:00Z,257,2064,[116.375397;39.932701],3.938773010483917,28.8075
2013-10-10T20:54:24Z,257,2064,[116.378464;39.932846],4.200822396708775,24.7675
2013-10-10T20:55:00Z,257,2064,[116.37835120230865;39.932848162782115],4.448497396708775,29.567500000000003
2013-10-10T08:30:00Z,258,2071,[116.405838;39.865253],0.0,17.195
2013-10-10T08:30:53Z,258,2071,[116.409744;39.865177],0.3334975789590098,17.5925
2013-10-10T08:31:47Z,258,2071,[116.412605;39.865314],0.5781683784562779,11.0675
2013-10-10T08:34:28Z,258,2071,[116.413902;39.862041],0.9912546382158524,10.5675
2013-10-10T08:35:24Z,258,2071,[116.418083;39.862156],1.3483625657328844,17.4575
2013-10-10T08:36:19Z,258,2071,[116.421913;39.859371],1.7986869565101995,30.62
2013-10-10T08:37:13Z,258,2071,[116.421867;39.855194],2.2631934132990605,39.775
2013-10-10T08:38:07Z,258,2071,[116.42173;39.85041],2.795311301383287,27.9375
2013-10-10T08:39:55Z,258,2071,[116.42173;39.847668],3.1002265980149817,48.1
2013-10-10T08:42:36Z,258,2071,[116.421593;39.839573],4.0014793877607975,65.2675
2013-10-10T08:43:29Z,258,2071,[116.42186;39.827763],5.314970374919917,69.5
2013-10-10T08:44:23Z,258,2071,[116.427315;39.81731],6.5672529056277895,81.7925
2013-10-10T08:45:17Z,258,2071,[116.429649;39.806412],7.795419954271997,72.0
2013-10-10T08:46:12Z,258,2071,[116.429848;39.794945],9.070684164097116,65.4575
2013-10-10T08:47:07Z,258,2071,[116.42983641701382;39.80303049380866],10.070729302986004,55.75
2013-10-10T01:00:00Z,4118,2082,[116.416359;39.950932],0.0,14.4225
2013-10-10T01:00:36Z,4118,2082,[116.415276;39.949413],0.2276236457377997,54.5625
2013-10-10T01:01:12Z,4118,2082,[116.40992;39.949249],0.6845796879307846,60.01
2013-10-10T01:01:48Z,4118,2082,[116.403809;39.949142],1.2057652191671109,64.7
2013-10-10T01:02:22Z,4118,2082,[116.396858;39.949059],1.7984275725223895,62.712500000000006
2013-10-10T01:02:32Z,4118,2082,[116.394318;39.949036],2.014975243779084,65.2825
2013-10-10T01:03:04Z,4118,2082,[116.386917;39.948986],2.645928238692188,64.565
2013-10-10T01:03:16Z,4118,2082,[116.384354;39.948963],2.8644367355285687,63.185
2013-10-10T01:03:40Z,4118,2082,[116.380142;39.949032],3.223623528059332,55.684999999999995
2013-10-10T01:04:04Z,4118,2082,[116.376503;39.949043],3.5338654113421453,59.235
2013-10-10T01:04:21Z,4118,2082,[116.373825;39.948952],3.762394901073923,65.8175
2013-10-10T01:05:04Z,4118,2082,[116.371765;39.951118],4.144967433792033,34.28
2013-10-10T01:05:22Z,4118,2082,[116.371582;39.953213],4.378456885792368,38.235
2013-10-10T01:05:40Z,4118,2082,[116.371391;39.955341],4.615659756844617,27.5975
2013-10-10T01:06:16Z,4118,2082,[116.37139190036785;39.95198102331245],4.891634756844617,33.004999999999995
2013-10-10T10:45:00Z,4118,2092,[116.353165;39.99091],0.0,34.004999999999995
2013-10-10T10:45:32Z,4118,2092,[116.353165;39.988255],0.2954241558503578,29.379999999999995
2013-10-10T10:46:09Z,4118,2092,[116.352913;39.986473],0.4966094243473368,30.209999999999997
2013-10-10T10:47:12Z,4118,2092,[116.35833;39.986809],0.963848505738282,40.19
2013-10-10T10:47:57Z,4118,2092,[116.364479;39.98708],1.4888165850255712,45.197500000000005
2013-10-10T10:48:12Z,4118,2092,[116.369293;39.987259],1.8994593910291413,41.102500000000006
2013-10-10T10:48:45Z,4118,2092,[116.376526;39.987499],2.5162976836299964,46.5625
2013-10-10T10:49:07Z,4118,2092,[116.381409;39.987652],2.932681953690912,48.9375
2013-10-10T10:49:19Z,4118,2092,[116.38401;39.987728],3.154450498267204,41.2675
2013-10-10T10:49:30Z,4118,2092,[116.386406;39.987804],3.358766410242175,41.2675
2013-10-10T10:49:42Z,4118,2092,[116.388824;39.987877],3.5649415205213906,51.6725
2013-10-10T10:50:08Z,4118,2092,[116.39415;39.988026],4.0190219897487935,37.28
2013-10-10T10:50:53Z,4118,2092,[116.40284;39.988235],4.759777670782613,40.3725
2013-10-10T10:51:40Z,4118,2092,[116.411644;39.988518],5.510538417173989,47.0075
2013-10-10T10:52:15Z,4118,2092,[116.41240315188493;39.988513915554805],5.9675557782851,37.925
2013-10-10T12:30:00Z,4118,2093,[116.541367;40.024265],0.0,77.1
2013-10-10T12:30:12Z,4118,2093,[116.538811;40.023361],0.2397512400767695,76.7525
2013-10-10T12:30:23Z,4118,2093,[116.536316;40.022472],0.4740907255400837,77.3475
2013-10-10T12:30:59Z,4118,2093,[116.53006;40.020252],1.061262245211226,74.11500000000001
2013-10-10T12:31:23Z,4118,2093,[116.527824;40.019474],1.2704148905856183,73.9675
2013-10-10T12:32:11Z,4118,2093,[116.524223;40.018169],1.6109882379149567,77.755
2013-10-10T12:32:47Z,4118,2093,[116.521576;40.017101],1.865803294181012,72.5725
2013-10-10T12:33:11Z,4118,2093,[116.519356;40.015926],2.095745904618493,63.955000000000005
2013-10-10T12:33:47Z,4118,2093,[116.517021;40.014297],2.364876533804593,50.345000000000006
2013-10-10T12:34:34Z,4118,2093,[116.514282;40.011902],2.7189949356134577,48.715
2013-10-10T12:34:59Z,4118,2093,[116.511826;40.009674],3.0432497105441283,48.4175
2013-10-10T12:35:34Z,4118,2093,[116.508942;40.007065],3.4234016628668646,46.675
2013-10-10T12:35:58Z,4118,2093,[116.50663;40.004963],3.729047373585445,44.255
2013-10-10T12:36:23Z,4118,2093,[116.503929;40.002544],4.083015206055194,53.7325
2013-10-10T12:36:59Z,4118,2093,[116.50392507783768;40.001815365194396],4.620340206055194,58.9575
2013-10-10T18:30:00Z,4118,2103,[116.452698;39.996998],0.0,28.159999999999997
2013-10-10T18:30:54Z,4118,2103,[116.44371;39.995312],0.7883102082893162,62.1875
2013-10-10T18:31:17Z,4118,2103,[116.44014;39.994095],1.1212170063670863,46.475
2013-10-10T18:31:54Z,4118,2103,[116.437439;39.993664],1.35626205912428,15.642499999999998
2013-10-10T18:32:53Z,4118,2103,[116.431747;39.993713],1.8412580913107568,21.7525
2013-10-10T18:34:42Z,4118,2103,[116.425766;39.993694],2.3511751016189764,29.105
2013-10-10T18:35:29Z,4118,2103,[116.424171;39.995872],2.7126930046698896,21.315
2013-10-10T18:36:18Z,4118,2103,[116.424477;39.998318],2.9876828697684017,22.26
2013-10-10T18:37:42Z,4118,2103,[116.418869;39.998909],3.4756596993710565,17.145000000000003
2013-10-10T18:39:42Z,4118,2103,[116.417732;39.999889],3.6768508104384,17.145000000000003
2013-10-10T18:41:54Z,4118,2103,[116.417839;40.001686],3.880416009192788,16.125
2013-10-10T18:45:42Z,4118,2103,[116.415764;40.002884],4.179354732968294,29.5425
2013-10-10T18:46:30Z,4118,2103,[116.409767;40.002975],4.69029053850583,16.3275
2013-10-10T18:47:17Z,4118,2103,[116.40696;40.002762],4.930566530908548,18.75
2013-10-10T18:48:06Z,4118,2103,[116.40696299568101;39.999761391468965],5.185774864241881,38.065
2013-10-10T20:15:00Z,4118,2106,[116.354134;39.979809],0.0,36.74
2013-10-10T20:15:47Z,4118,2106,[116.353844;39.983757],0.4401844513908122,38.3625
2013-10-10T20:16:08Z,4118,2106,[116.353821;39.985615],0.6468294797453971,30.915
2013-10-10T20:18:00Z,4118,2106,[116.35305;39.993023],1.4836013598828033,19.5875
2013-10-10T20:18:48Z,4118,2106,[116.353096;39.989735],1.8492738290885664,38.4825
2013-10-10T20:19:59Z,4118,2106,[116.349014;39.988968],2.275225658569588,17.4275
2013-10-10T20:22:00Z,4118,2106,[116.348442;39.990311],2.47644907749273,28.915
2013-10-10T20:23:57Z,4118,2106,[116.349731;39.988911],2.7000727940420086,17.4275
2013-10-10T20:25:07Z,4118,2106,[116.353157;39.987827],3.0353294303134457,35.582499999999996
2013-10-10T20:26:09Z,4118,2106,[116.354095;39.986584],3.2714597625621327,38.855
2013-10-10T20:26:35Z,4118,2106,[116.357491;39.986794],3.561746965602977,49.3675
2013-10-10T20:27:00Z,4118,2106,[116.360519;39.986973],3.820504974617237,54.8225
2013-10-10T20:27:48Z,4118,2106,[116.369301;39.987274],4.569505456438487,38.5925
2013-10-10T20:28:10Z,4118,2106,[116.373871;39.987431],4.959273403969725,49.385
2013-10-10T20:29:10Z,4118,2106,[116.37309792109433;39.98651565710874],5.646023403969725,41.205
2013-10-10T00:30:00Z,4119,2113,[116.375336;40.022572],0.0,59.522499999999994
2013-10-10T00:30:53Z,4119,2113,[116.387985;40.022606],1.0771616084904885,74.9825
2013-10-10T00:31:48Z,4119,2113,[116.401039;40.022434],2.188970954011235,70.39750000000001
2013-10-10T00:32:44Z,4119,2113,[116.415138;40.022232],3.3898186592274016,69.32
2013-10-10T00:33:38Z,4119,2113,[116.427933;40.022053],4.479595533644651,67.91
2013-10-10T00:34:32Z,4119,2113,[116.441093;40.020607],5.611763517160485,64.69250000000001
2013-10-10T00:35:26Z,4119,2113,[116.452904;40.016663],6.709073574924022,78.2925
2013-10-10T00:36:19Z,4119,2113,[116.452553;40.007153],7.767025017357088,72.0725
2013-10-10T00:37:13Z,4119,2113,[116.448112;39.996693],8.990166690692803,69.5975
2013-10-10T00:38:06Z,4119,2113,[116.441681;39.986809],10.218274752255963,68.23
2013-10-10T00:39:00Z,4119,2113,[116.435669;39.977734],11.350005721163413,58.087500000000006
2013-10-10T00:39:52Z,4119,2113,[116.43145;39.969296],12.354850262297962,60.5475
2013-10-10T00:40:46Z,4119,2113,[116.433868;39.969395],12.561215125472188,60.545
2013-10-10T00:41:40Z,4119,2113,[116.44265;39.965492],13.426408637269375,63.2625
2013-10-10T00:42:34Z,4119,2113,[116.44265552905588;39.96779791457388],14.375346137269375,60.675
2013-10-10T00:00:00Z,4123,2137,[116.366142;39.858681],0.0,17.9
2013-10-10T00:01:40Z,4123,2137,[116.36483;39.853764],0.6473775101073398,54.6725
2013-10-10T00:03:04Z,4123,2137,[116.374809;39.857059],1.6186476987165863,57.5325
2013-10-10T00:03:17Z,4123,2137,[116.3778;39.857075],1.87397630691126,46.445
2013-10-10T00:03:39Z,4123,2137,[116.382477;39.857052],2.2732298911830364,61.7575
2013-10-10T00:03:59Z,4123,2137,[116.387192;39.857033],2.6757248650111167,45.34
2013-10-10T00:04:30Z,4123,2137,[116.394035;39.856995],3.2598856836190535,56.7425
2013-10-10T00:04:51Z,4123,2137,[116.398911;39.857033],3.676214889119062,63.0625
2013-10-10T00:05:02Z,4123,2137,[116.401413;39.857014],3.88980510276906,59.04
2013-10-10T00:05:23Z,4123,2137,[116.405952;39.857006],4.2772716461547216,62.614999999999995
2013-10-10T00:05:55Z,4123,2137,[116.412788;39.857044],4.860832601170689,59.335
2013-10-10T00:06:17Z,4123,2137,[116.417259;39.857059],5.242500124932682,59.72
2013-10-10T00:06:27Z,4123,2137,[116.419655;39.857109],5.447106725194074,31.865
2013-10-10T00:06:38Z,4123,2137,[116.422203;39.85746],5.6680868072792245,43.575
2013-10-10T00:06:48Z,4123,2137,[116.42220158647683;39.857189818964564],5.789128473945891,51.45250000000001
2013-10-10T01:15:00Z,4123,2139,[116.421646;39.941044],0.0,17.155
2013-10-10T01:16:16Z,4123,2139,[116.417976;39.940994],0.3129636245404911,17.1475
2013-10-10T01:17:33Z,4123,2139,[116.416969;39.938858],0.6288451380810395,29.0825
2013-10-10T01:18:17Z,4123,2139,[116.417076;39.935379],1.0158292034234917,43.015
2013-10-10T01:19:35Z,4123,2139,[116.417244;39.931374],1.4614227494314864,48.07
2013-10-10T01:20:07Z,4123,2139,[116.417404;39.927223],1.9232261447189751,36.9775
2013-10-10T01:20:29Z,4123,2139,[116.417496;39.924881],2.183782583390992,26.515
2013-10-10T01:21:46Z,4123,2139,[116.417633;39.920757],2.6425404908859904,35.82
2013-10-10T01:23:03Z,4123,2139,[116.417725;39.91811],2.9370067057776126,28.2575
2013-10-10T01:23:20Z,4123,2139,[116.417831;39.916115],3.1590384012258053,27.6675
2013-10-10T01:23:36Z,4123,2139,[116.417923;39.914017],3.3924737111033965,41.8425
2013-10-10T01:24:09Z,4123,2139,[116.418045;39.910797],3.7506985691682417,29.42
2013-10-10T01:24:56Z,4123,2139,[116.415222;39.908249],4.18431872721937,60.807500000000005
2013-10-10T01:25:26Z,4123,2139,[116.411812;39.908192],4.475331060199854,37.89
2013-10-10T01:26:33Z,4123,2139,[116.41182025232573;39.90827856624049],5.180506060199853,31.424999999999997
2013-10-10T05:15:00Z,4123,2143,[116.489151;39.972866],0.0,35.152499999999996
2013-10-10T05:15:30Z,4123,2143,[116.489792;39.975384],0.3477261255076224,50.9275
2013-10-10T05:16:36Z,4123,2143,[116.489807;39.979458],0.8017311133614513,42.515
2013-10-10T05:17:31Z,4123,2143,[116.489807;39.982742],1.1739209565201714,65.625
2013-10-10T05:17:54Z,4123,2143,[116.489647;39.986279],1.5674778626918289,63.6925
2013-10-10T05:18:59Z,4123,2143,[116.489388;39.988125],1.7739390495120566,86.8175
2013-10-10T05:19:22Z,4123,2143,[116.489998;39.989559],1.9777312465920025,86.8175
2013-10-10T05:19:33Z,4123,2143,[116.491554;39.990978],2.183822296200459,92.1925
2013-10-10T05:19:44Z,4123,2143,[116.493164;39.99255],2.406021653484516,80.00999999999999
2013-10-10T05:19:54Z,4123,2143,[116.495117;39.994392],2.6699159734746867,82.76499999999999
2013-10-10T05:20:05Z,4123,2143,[116.497154;39.996258],2.9404184968187668,78.62
2013-10-10T05:20:19Z,4123,2143,[116.499619;39.99855],3.2706561668470537,84.9325
2013-10-10T05:20:39Z,4123,2143,[116.503731;40.002293],3.8146621610940894,81.51750000000001
2013-10-10T05:20:50Z,4123,2143,[116.505913;40.004253],4.10110713453398,87.52
2013-10-10T05:21:01Z,4123,2143,[116.50590989986064;39.99764853602529],4.368529356756202,90.7025
2013-10-10T20:30:00Z,4123,2158,[116.250435;39.947292],0.0,34.6475
2013-10-10T20:30:33Z,4123,2158,[116.256516;39.946926],0.5200103689352056,29.5575
2013-10-10T20:31:28Z,4123,2158,[116.260475;39.94672],0.8582990764675882,45.59
2013-10-10T20:32:10Z,4123,2158,[116.268524;39.946922],1.5448747502379447,32.8925
2013-10-10T20:33:37Z,4123,2158,[116.273071;39.946739],1.9330484938818009,21.915000000000003
2013-10-10T20:34:10Z,4123,2158,[116.273788;39.945],2.1645788573888183,52.290000000000006
2013-10-10T20:34:32Z,4123,2158,[116.274002;39.941883],2.51167466614637,55.8325
2013-10-10T20:34:46Z,4123,2158,[116.273964;39.939835],2.7394389673672337,61.0125
2013-10-10T20:35:05Z,4123,2158,[116.273994;39.93721],3.031394992986333,57.545
2013-10-10T20:35:38Z,4123,2158,[116.274399;39.933662],3.4274472962595373,30.380000000000003
2013-10-10T20:36:01Z,4123,2158,[116.274719;39.931053],3.718853073179603,56.645
2013-10-10T20:36:33Z,4123,2158,[116.27549;39.928764],3.987681883317584,46.44
2013-10-10T20:37:17Z,4123,2158,[116.276321;39.932293],4.391880808339229,50.7
2013-10-10T20:38:15Z,4123,2158,[116.280357;39.932404],4.7363870771791765,37.855
2013-10-10T20:39:08Z,4123,2158,[116.28036353609545;39.93350541999046],5.293696799401399,16.805
2013-10-10T21:15:00Z,4123,2159,[116.346123;39.903271],0.0,21.9525
2013-10-10T21:15:21Z,4123,2159,[116.347313;39.901501],0.2214640674636082,24.38
2013-10-10T21:16:05Z,4123,2159,[116.348358;39.900101],0.4435903449449208,23.3125
2013-10-10T21:16:38Z,4123,2159,[116.348404;39.897198],0.7664351771260155,44.8675
2013-10-10T21:17:18Z,4123,2159,[116.34845;39.893776],1.1469879248463848,46.9325
2013-10-10T21:17:45Z,4123,2159,[116.34864;39.891582],1.391576089209435,44.355
2013-10-10T21:19:13Z,4123,2159,[116.349174;39.877537],2.954069714304437,46.59
2013-10-10T21:20:08Z,4123,2159,[116.348503;39.868149],4.000755074548906,54.4875
2013-10-10T21:20:30Z,4123,2159,[116.34803;39.864117],4.4509345720994276,58.3875
2013-10-10T21:20:41Z,4123,2159,[116.347801;39.862141],4.671536969597572,54.96
2013-10-10T21:20:52Z,4123,2159,[116.34758;39.860233],4.884546930865413,56.822500000000005
2013-10-10T21:21:13Z,4123,2159,[116.347183;39.85675],5.273342485867595,55.285
2013-10-10T21:22:08Z,4123,2159,[116.3461;39.848782],6.164213074065447,49.85
2013-10-10T21:22:41Z,4123,2159,[116.347862;39.850216],6.3834319131415285,54.915000000000006
2013-10-10T21:23:15Z,4123,2159,[116.34761077130818;39.8502758555467],6.925401357585973,57.385000000000005
2013-10-10T19:45:00Z,4124,2169,[116.396484;39.930611],0.0,30.465
2013-10-10T19:45:36Z,4124,2169,[116.396324;39.933121],0.2794607340709817,15.6525
2013-10-10T19:47:00Z,4124,2169,[116.393097;39.933491],0.5794579709386953,21.5325
2013-10-10T19:47:36Z,4124,2169,[116.389992;39.933395],0.8444405663714669,28.11
2013-10-10T19:48:18Z,4124,2169,[116.386703;39.933262],1.1264723870112543,33.5025
2013-10-10T19:49:00Z,4124,2169,[116.382011;39.93309],1.527023916120049,27.5025
2013-10-10T19:51:00Z,4124,2169,[116.378723;39.932915],1.8182183591542544,17.9875
2013-10-10T19:51:18Z,4124,2169,[116.375984;39.932796],2.052167130018671,24.3275
2013-10-10T19:51:36Z,4124,2169,[116.373428;39.932716],2.270336647456336,25.5125
2013-10-10T19:52:12Z,4124,2169,[116.369484;39.932533],2.6072685662804123,26.4975
2013-10-10T19:53:36Z,4124,2169,[116.366486;39.932465],2.8700666560513435,36.2975
2013-10-10T19:54:23Z,4124,2169,[116.358574;39.932377],3.5452255379562665,28.15
2013-10-10T19:54:47Z,4124,2169,[116.355598;39.93185],3.8056684104542775,34.2375
2013-10-10T19:55:11Z,4124,2169,[116.355804;39.928722],4.1578789852280496,31.6
2013-10-10T19:55:47Z,4124,2169,[116.35580029411393;39.92882745403515],4.473878985228049,29.2575
2013-10-10T09:45:00Z,4125,2176,[116.499878;39.801331],0.0,26.75
2013-10-10T09:46:35Z,4125,2176,[116.50209;39.802704],0.2502087457934072,28.155
2013-10-10T09:48:00Z,4125,2176,[116.497307;39.808788],1.040572808768737,21.1825
2013-10-10T09:48:36Z,4125,2176,[116.495781;39.810753],1.2952063988993583,52.5625
2013-10-10T09:48:59Z,4125,2176,[116.493324;39.814064],1.7191648813831888,39.935
2013-10-10T09:49:24Z,4125,2176,[116.495934;39.816299],2.091710578045636,65.38
2013-10-10T09:49:35Z,4125,2176,[116.49823;39.81715],2.3094591569469656,59.55
2013-10-10T09:50:07Z,4125,2176,[116.50383;39.819164],2.8376027980040623,45.77
2013-10-10T09:50:48Z,4125,2176,[116.507767;39.819199],3.2028069843687215,54.94
2013-10-10T09:52:24Z,4125,2176,[116.505653;39.819359],3.4117589993871467,51.245000000000005
2013-10-10T09:56:23Z,4125,2176,[116.503716;39.820587],3.6327012432571566,39.6525
2013-10-10T09:58:12Z,4125,2176,[116.501213;39.822247],3.9153640025424346,33.3875
2013-10-10T09:59:36Z,4125,2176,[116.495819;39.826279],4.5582088793064255,34.572500000000005
2013-10-10T09:59:48Z,4125,2176,[116.494179;39.827606],4.7616579201868285,34.572500000000005
2013-10-10T10:00:12Z,4125,2176,[116.49417630797039;39.82807505276238],4.9921412535201615,27.815
2013-10-10T14:30:00Z,4126,2190,[116.309753;39.942669],0.0,37.68
