label time,predicted time,diff,绝对差值平均,绝对差值标准差,,,
23.216667,43.54003,-20.323363,,,,,
16.75,66.54077,-49.79077,,,,,
5.883333,19.299397,-13.416064,,,,,
10.45,42.419334,-31.969334,,,,,
23.15,55.40349,-32.25349,,,,,
14.75,81.762215,-67.012215,,,,,
8.416667,47.739838,-39.323171,,,,,
36.95,60.568905,-23.618905,,,,,
5.2166667,67.981636,-62.7649693,,,,,
11.833333,49.535946,-37.702613,,,,,
19.316668,64.8761,-45.559432,,,,,
7.3333335,55.25002,-47.9166865,,,,,
23.633333,83.40439,-59.771057,,,,,
15.45,77.61389,-62.16389,,,,,
33.666668,84.1764,-50.509732,,,,,
14.5,70.760635,-56.260635,,,,,
13.783334,81.656456,-67.873122,,,,,
24.133333,49.33599,-25.202657,,,,,
45.416668,94.68552,-49.268852,,,,,
18.983334,55.47936,-36.496026,,,,,
7.4333334,61.21964,-53.7863066,,,,,
35.9,116.07267,-80.17267,,,,,
8.966666,28.839823,-19.873157,,,,,
7.2166667,27.3898,-20.1731333,,,,,
9.7,68.60046,-58.90046,,,,,
34.666668,75.082794,-40.416126,,,,,
30.033333,57.700974,-27.667641,,,,,
2.6,38.852543,-36.252543,,,,,
50.383335,134.00049,-83.617155,,,,,
4.9166665,45.657513,-40.7408465,,,,,
3.7333333,59.31265,-55.5793167,,,,,
20.166666,62.325825,-42.159159,,,,,
5.9666667,35.098858,-29.1321913,,,,,
11.916667,34.415672,-22.499005,,,,,
18.066668,66.92501,-48.858342,,,,,
39.966667,43.47142,-3.504753,,,,,
42.033333,164.6279,-122.594567,,,,,
12.866667,30.038256,-17.171589,,,,,
65.71667,128.91118,-63.19451,,,,,
15.416667,52.773685,-37.357018,,,,,
6.6666665,77.21192,-70.5452535,,,,,
13.666667,47.95663,-34.289963,,,,,
16.166666,62.947372,-46.780706,,,,,
12.266666,86.289024,-74.022358,,,,,
11.083333,43.71564,-32.632307,,,,,
9.783334,47.321537,-37.538203,,,,,
35.183334,70.10743,-34.924096,,,,,
15.783334,44.256283,-28.472949,,,,,
11.75,55.557766,-43.807766,,,,,
5.9666667,23.100601,-17.1339343,,,,,
4.15,9.724914,-5.574914,,,,,
8.85,40.49367,-31.64367,,,,,
3.9166667,62.77076,-58.8540933,,,,,
11.65,59.83767,-48.18767,,,,,
76.21667,146.02826,-69.81159,,,,,
6.0666666,61.96735,-55.9006834,,,,,
20.983334,60.745895,-39.762561,,,,,
23.85,79.14209,-55.29209,,,,,
6.6,7.302985,-0.702985,,,,,
10.633333,43.89878,-33.265447,,,,,
22.25,24.663984,-2.413984,,,,,
5.483333,29.675795,-24.192462,,,,,
6.65,58.68593,-52.03593,,,,,
16.233334,81.25923,-65.025896,,,,,
20.3,48.92997,-28.62997,,,,,
9.916667,50.260345,-40.343678,,,,,
5.4166665,39.203846,-33.7871795,,,,,
17.35,132.06535,-114.71535,,,,,
15.066667,119.58984,-104.523173,,,,,
10.466666,69.03578,-58.569114,,,,,
16.133333,88.135895,-72.002562,,,,,
30.783333,105.92864,-75.145307,,,,,
20.816668,66.74367,-45.927002,,,,,
36.666668,103.54251,-66.875842,,,,,
11.583333,60.414906,-48.831573,,,,,
9.316667,35.57594,-26.259273,,,,,
8.983334,33.406116,-24.422782,,,,,
6.9,19.307875,-12.407875,,,,,
14.266666,94.79126,-80.524594,,,,,
3.85,56.531246,-52.681246,,,,,
11.35,33.099102,-21.749102,,,,,
10.3,45.71188,-35.41188,,,,,
16.383333,30.720203,-14.33687,,,,,
7.3333335,75.83562,-68.5022865,,,,,
21.3,96.16428,-74.86428,,,,,
17.55,75.071686,-57.521686,,,,,
9.4,46.60103,-37.20103,,,,,
50.15,77.118576,-26.968576,,,,,
14.433333,103.9579,-89.524567,,,,,
27.233334,87.18816,-59.954826,,,,,
3.6,9.931113,-6.331113,,,,,
5.95,66.59056,-60.64056,,,,,
4.4166665,46.943134,-42.5264675,,,,,
26.9,66.322,-39.422,,,,,
7.983333,41.098175,-33.114842,,,,,
9.516666,36.01404,-26.497374,,,,,
9.466666,26.021637,-16.554971,,,,,
11.966666,32.237328,-20.270662,,,,,
13.666667,50.162205,-36.495538,,,,,
34.1,95.4812,-61.3812,,,,,
8.983334,43.990417,-35.007083,,,,,
18.8,40.432846,-21.632846,,,,,
5.016667,33.331253,-28.314586,,,,,
14.066667,56.049713,-41.983046,,,,,
37.383335,88.77124,-51.387905,,,,,
10.183333,60.453175,-50.269842,,,,,
38.383335,49.97971,-11.596375,,,,,
22.75,104.47843,-81.72843,,,,,
32.016666,91.00724,-58.990574,,,,,
26,69.8684,-43.8684,,,,,
5,32.45479,-27.45479,,,,,
8.183333,19.608639,-11.425306,,,,,
28.15,80.87882,-52.72882,,,,,
10.616667,53.02916,-42.412493,,,,,
18.383333,43.900608,-25.517275,,,,,
14.983334,41.559017,-26.575683,,,,,
13.916667,71.77498,-57.858313,,,,,
3.4,28.698576,-25.298576,,,,,
12,46.61152,-34.61152,,,,,
3.6,26.698708,-23.098708,,,,,
8.233334,41.82241,-33.589076,,,,,
8.2,42.737717,-34.537717,,,,,
41.933334,92.01431,-50.080976,,,,,
4.7,66.34234,-61.64234,,,,,
37.266666,122.33245,-85.065784,,,,,
24.033333,141.58865,-117.555317,,,,,
5.3166666,56.51063,-51.1939634,,,,,
9.916667,51.248413,-41.331746,,,,,
11.2,55.164352,-43.964352,,,,,
25,38.01071,-13.01071,,,,,
6.9666667,45.46193,-38.4952633,,,,,
14.183333,106.60709,-92.423757,,,,,
19.166666,77.555565,-58.388899,,,,,
29.333334,83.30871,-53.975376,,,,,
5.1666665,46.119175,-40.9525085,,,,,
12.633333,51.187683,-38.55435,,,,,
16.85,43.458794,-26.608794,,,,,
16.766666,49.372208,-32.605542,,,,,
4.9,8.450513,-3.550513,,,,,
17.816668,45.889153,-28.072485,,,,,
38.483334,101.41947,-62.936136,,,,,
17.783333,48.037376,-30.254043,,,,,
13.866667,57.118958,-43.252291,,,,,
42.4,91.247314,-48.847314,,,,,
13.4,55.15069,-41.75069,,,,,
17.6,42.365536,-24.765536,,,,,
15.366667,54.87477,-39.508103,,,,,
5.15,64.15571,-59.00571,,,,,
58.6,150.57887,-91.97887,,,,,
39.716667,95.424805,-55.708138,,,,,
4,32.598694,-28.598694,,,,,
14.833333,72.53695,-57.703617,,,,,
12.5,52.458168,-39.958168,,,,,
7.366667,29.383322,-22.016655,,,,,
12,25.549381,-13.549381,,,,,
21.1,92.01955,-70.91955,,,,,
10.833333,19.51339,-8.680057,,,,,
11.4,42.158546,-30.758546,,,,,
18.133333,51.41184,-33.278507,,,,,
45.916668,174.297,-128.380332,,,,,
23.733334,96.555885,-72.822551,,,,,
4.45,44.849007,-40.399007,,,,,
36.333332,44.39218,-8.058848,,,,,
43.666668,80.80469,-37.138022,,,,,
4.8,35.050053,-30.250053,,,,,
37.883335,54.95,-17.066665,,,,,
14.316667,71.76413,-57.447463,,,,,
101.8,217.943,-116.143,,,,,
10.2,51.476288,-41.276288,,,,,
17.533333,52.50889,-34.975557,,,,,
7.1666665,52.596237,-45.4295705,,,,,
35.516666,78.593864,-43.077198,,,,,
22.75,79.07242,-56.32242,,,,,
14.15,85.01328,-70.86328,,,,,
51.783333,115.78183,-63.998497,,,,,
22.566668,85.86417,-63.297502,,,,,
9.55,35.92499,-26.37499,,,,,
21.1,49.583298,-28.483298,,,,,
35.883335,60.59444,-24.711105,,,,,
13.583333,77.973915,-64.390582,,,,,
12,48.455383,-36.455383,,,,,
69.28333,178.81197,-109.52864,,,,,
21.733334,52.433216,-30.699882,,,,,
11.45,75.82118,-64.37118,,,,,
9.5,45.89875,-36.39875,,,,,
41.433334,125.333,-83.899666,,,,,
26.55,156.15274,-129.60274,,,,,
5.9333334,56.174225,-50.2408916,,,,,
19.566668,73.5389,-53.972232,,,,,
31.716667,113.72235,-82.005683,,,,,
14.733334,100.51018,-85.776846,,,,,
12.4,24.51741,-12.11741,,,,,
20.783333,95.65218,-74.868847,,,,,
3.2333333,56.772224,-53.5388907,,,,,
34.283333,53.988945,-19.705612,,,,,
10.416667,87.404366,-76.987699,,,,,
53.883335,86.81047,-32.927135,,,,,
27.916666,76.34667,-48.430004,,,,,
5.5333333,35.268593,-29.7352597,,,,,
3.5833333,41.088326,-37.5049927,,,,,
32.8,103.89405,-71.09405,,,,,
22.783333,56.470478,-33.687145,,,,,
19.85,53.100838,-33.250838,,,,,
29.383333,57.075256,-27.691923,,,,,
36.966667,78.7848,-41.818133,,,,,
9.9,88.38676,-78.48676,,,,,
48.966667,88.22283,-39.256163,,,,,
3.8666666,52.065544,-48.1988774,,,,,
2.3833334,13.724314,-11.3409806,,,,,
17.033333,59.827187,-42.793854,,,,,
13.783334,45.26008,-31.476746,,,,,
28.233334,88.92285,-60.689516,,,,,
5.75,22.890146,-17.140146,,,,,
9.55,30.252975,-20.702975,,,,,
11.35,51.36895,-40.01895,,,,,
55.016666,102.40151,-47.384844,,,,,
12,54.28285,-42.28285,,,,,
29.1,61.97585,-32.87585,,,,,
16.5,46.779793,-30.279793,,,,,
61.383335,126.1929,-64.809565,,,,,
4.6666665,50.49916,-45.8324935,,,,,
8.2,32.63567,-24.43567,,,,,
13.45,59.749977,-46.299977,,,,,
24.716667,89.216385,-64.499718,,,,,
14.466666,57.300407,-42.833741,,,,,
46,69.20686,-23.20686,,,,,
7.6,44.311428,-36.711428,,,,,
29.05,88.77431,-59.72431,,,,,
5.866667,17.26869,-11.402023,,,,,
44.2,116.09371,-71.89371,,,,,
6.8,58.1698,-51.3698,,,,,
8.55,60.0633,-51.5133,,,,,
3.9666667,32.32744,-28.3607733,,,,,
8.266666,53.061096,-44.79443,,,,,
42.15,111.60311,-69.45311,,,,,
32.1,81.67171,-49.57171,,,,,
4.6,20.773195,-16.173195,,,,,
17.066668,97.89087,-80.824202,,,,,
13.4,34.40929,-21.00929,,,,,
36.55,68.97094,-32.42094,,,,,
9.933333,21.906553,-11.97322,,,,,
108.166664,196.08347,-87.916806,,,,,
22.266666,74.36187,-52.095204,,,,,
17.916666,74.36366,-56.446994,,,,,
7.2,39.022495,-31.822495,,,,,
2.8166666,27.360916,-24.5442494,,,,,
23.1,98.23083,-75.13083,,,,,
7.0666666,38.554184,-31.4875174,,,,,
8.366667,54.389744,-46.023077,,,,,
21.566668,75.49513,-53.928462,,,,,
4.8333335,32.30312,-27.4697865,,,,,
16.933332,59.0794,-42.146068,,,,,
11.416667,90.294525,-78.877858,,,,,
23.2,92.57153,-69.37153,,,,,
10.033334,51.728626,-41.695292,,,,,
10.8,91.34627,-80.54627,,,,,
32.45,75.86856,-43.41856,,,,,
4.9666667,28.75889,-23.7922233,,,,,
11.683333,37.278664,-25.595331,,,,,
14.983334,30.094269,-15.110935,,,,,
71.316666,136.89307,-65.576404,,,,,
12.666667,69.28926,-56.622593,,,,,
20.316668,51.913124,-31.596456,,,,,
34.5,83.63746,-49.13746,,,,,
21.1,53.46933,-32.36933,,,,,
17.9,34.4209,-16.5209,,,,,
16.966667,56.217384,-39.250717,,,,,
4.633333,41.57267,-36.939337,,,,,
19.633333,90.56145,-70.928117,,,,,
8.65,44.72332,-36.07332,,,,,
20.083334,33.8815,-13.798166,,,,,
10.2,25.02327,-14.82327,,,,,
25.75,90.71835,-64.96835,,,,,
11.7,36.23619,-24.53619,,,,,
10.216666,33.812653,-23.595987,,,,,
8.733334,30.473812,-21.740478,,,,,
14.2,42.58773,-28.38773,,,,,
8.333333,43.624046,-35.290713,,,,,
5.733333,51.224213,-45.49088,,,,,
26.966667,71.37301,-44.406343,,,,,
9.666667,61.3846,-51.717933,,,,,
11.916667,30.663158,-18.746491,,,,,
19.9,43.681183,-23.781183,,,,,
49.066666,214.55455,-165.487884,,,,,
10.75,68.45584,-57.70584,,,,,
13.983334,89.00896,-75.025626,,,,,
5.35,40.764618,-35.414618,,,,,
17.583334,84.64319,-67.059856,,,,,
21,88.382256,-67.382256,,,,,
8.2,51.623047,-43.423047,,,,,
13.65,21.70698,-8.05698,,,,,
6,58.202873,-52.202873,,,,,
13.066667,74.04064,-60.973973,,,,,
11.2,39.62889,-28.42889,,,,,
14.45,76.261024,-61.811024,,,,,
2.5833333,42.96904,-40.3857067,,,,,
16.316668,39.855488,-23.53882,,,,,
14.666667,75.300125,-60.633458,,,,,
30.183332,68.02382,-37.840488,,,,,
16.033333,83.49245,-67.459117,,,,,
4.116667,60.147293,-56.030626,,,,,
9.2,52.23657,-43.03657,,,,,
26.516666,101.27669,-74.760024,,,,,
56.366665,67.16167,-10.795005,,,,,
5.7,43.793602,-38.093602,,,,,
7.95,58.992912,-51.042912,,,,,
7.766667,51.140877,-43.37421,,,,,
3.9833333,5.1491203,-1.165787,,,,,
4.1833334,20.424622,-16.2412886,,,,,
77,146.49332,-69.49332,,,,,
10.833333,30.98224,-20.148907,,,,,
8,52.189503,-44.189503,,,,,
4.7166667,42.20377,-37.4871033,,,,,
18.216667,98.55937,-80.342703,,,,,
35.3,109.92568,-74.62568,,,,,
3.7166667,44.45096,-40.7342933,,,,,
30.266666,61.60825,-31.341584,,,,,
35.35,75.69856,-40.34856,,,,,
11.55,81.46652,-69.91652,,,,,
9.333333,51.95226,-42.618927,,,,,
4.9666667,37.176987,-32.2103203,,,,,
24.516666,91.176956,-66.66029,,,,,
5.5,6.8224583,-1.3224583,,,,,
21.366667,72.13904,-50.772373,,,,,
6.4,49.56646,-43.16646,,,,,
23.966667,60.893898,-36.927231,,,,,
65.916664,200.31978,-134.403116,,,,,
25.766666,86.457016,-60.69035,,,,,
3.2,55.15798,-51.95798,,,,,
10.616667,46.065422,-35.448755,,,,,
23.283333,56.645382,-33.362049,,,,,
9.716666,48.42204,-38.705374,,,,,
26.016666,91.35694,-65.340274,,,,,
40.85,94.02667,-53.17667,,,,,
9.783334,65.910736,-56.127402,,,,,
5.35,33.512962,-28.162962,,,,,
17.783333,62.05959,-44.276257,,,,,
6.483333,63.013428,-56.530095,,,,,
22.866667,105.035,-82.168333,,,,,
46,109.95976,-63.95976,,,,,
71,126.650986,-55.650986,,,,,
19.3,94.25768,-74.95768,,,,,
4.766667,32.0875,-27.320833,,,,,
59.333332,122.20083,-62.867498,,,,,
35.183334,109.04776,-73.864426,,,,,
6.383333,21.394766,-15.011433,,,,,
6.5333333,14.160802,-7.6274687,,,,,
21.683332,54.746006,-33.062674,,,,,
13.35,43.74939,-30.39939,,,,,
11.733334,57.81404,-46.080706,,,,,
12.45,75.802505,-63.352505,,,,,
10.733334,39.778553,-29.045219,,,,,
41.683334,123.83291,-82.149576,,,,,
11.983334,25.84016,-13.856826,,,,,
23.466667,47.350643,-23.883976,,,,,
5.5,8.153237,-2.653237,,,,,
32,106.23531,-74.23531,,,,,
6.7833333,2.6706195,4.1127138,,,,,
16.733334,80.629684,-63.89635,,,,,
69.01667,94.9117,-25.89503,,,,,
5.983333,35.00222,-29.018887,,,,,
27.683332,86.15913,-58.475798,,,,,
10.25,26.00944,-15.75944,,,,,
15.416667,61.76143,-46.344763,,,,,
62.383335,128.88786,-66.504525,,,,,
8.216666,31.617308,-23.400642,,,,,
12.8,72.69829,-59.89829,,,,,
5,41.934853,-36.934853,,,,,
8.183333,63.0718,-54.888467,,,,,
58.133335,189.65799,-131.524655,,,,,
28.583334,94.499626,-65.916292,,,,,
2.2,35.987663,-33.787663,,,,,
20.816668,50.727165,-29.910497,,,,,
19.1,43.58149,-24.48149,,,,,
27.933332,88.59048,-60.657148,,,,,
23.65,87.5074,-63.8574,,,,,
15.75,56.160862,-40.410862,,,,,
21.25,66.90092,-45.65092,,,,,
11.416667,27.325172,-15.908505,,,,,
4.65,61.752647,-57.102647,,,,,
31.15,102.646515,-71.496515,,,,,
84.96667,153.69589,-68.72922,,,,,
8.783334,33.846455,-25.063121,,,,,
11.283334,36.76883,-25.485496,,,,,
16.983334,34.80969,-17.826356,,,,,
11.8,56.27332,-44.47332,,,,,
25.2,47.395145,-22.195145,,,,,
21.466667,71.176445,-49.709778,,,,,
19,91.31084,-72.31084,,,,,
15.533334,54.33723,-38.803896,,,,,
46.05,185.51166,-139.46166,,,,,
3.85,66.182,-62.332,,,,,
19.466667,44.001293,-24.534626,,,,,
13.016666,49.211452,-36.194786,,,,,
13.1,31.739176,-18.639176,,,,,
49.283333,174.33366,-125.050327,,,,,
19.7,64.99226,-45.29226,,,,,
17.016666,67.03224,-50.015574,,,,,
13.316667,88.47737,-75.160703,,,,,
31.383333,101.635544,-70.252211,,,,,
9.966666,75.49568,-65.529014,,,,,
23.55,82.39128,-58.84128,,,,,
14.733334,65.75139,-51.018056,,,,,
25.183332,70.92178,-45.738448,,,,,
50.1,52.39589,-2.29589,,,,,
12.866667,91.308525,-78.441858,,,,,
6,41.755997,-35.755997,,,,,
27.483334,83.59718,-56.113846,,,,,
21.45,94.32265,-72.87265,,,,,
47.866665,61.348026,-13.481361,,,,,
23.583334,24.385128,-0.801794,,,,,
14.883333,74.93882,-60.055487,,,,,
25.7,93.99358,-68.29358,,,,,
13.366667,56.36603,-42.999363,,,,,
40.383335,66.06245,-25.679115,,,,,
14.766666,57.923508,-43.156842,,,,,
6.233333,48.5711,-42.337767,,,,,
9.05,37.43042,-28.38042,,,,,
4.9,27.426287,-22.526287,,,,,
10.95,72.64425,-61.69425,,,,,
4.95,42.64902,-37.69902,,,,,
52.566666,111.729065,-59.162399,,,,,
24.4,49.29704,-24.89704,,,,,
7.4,30.514896,-23.114896,,,,,
13.216666,56.932384,-43.715718,,,,,
22.866667,59.104507,-36.23784,,,,,
52.533333,173.12448,-120.591147,,,,,
11,82.37458,-71.37458,,,,,
17.833334,70.11188,-52.278546,,,,,
5.4166665,43.05393,-37.6372635,,,,,
14.666667,39.300465,-24.633798,,,,,
4.483333,58.513016,-54.029683,,,,,
5.6,36.686,-31.086,,,,,
12.65,61.024628,-48.374628,,,,,
8.95,27.004698,-18.054698,,,,,
31.866667,68.92217,-37.055503,,,,,
30.333334,114.45281,-84.119476,,,,,
19.733334,65.30774,-45.574406,,,,,
9.333333,64.65243,-55.319097,,,,,
3.6333334,21.559103,-17.9257696,,,,,
11.75,48.440674,-36.690674,,,,,
33.85,66.593315,-32.743315,,,,,
17.833334,36.079315,-18.245981,,,,,
51.266666,191.14365,-139.876984,,,,,
31.95,96.131996,-64.181996,,,,,
5,50.220955,-45.220955,,,,,
9,101.914764,-92.914764,,,,,
25.616667,70.97764,-45.360973,,,,,
12.116667,67.34048,-55.223813,,,,,
8.9,23.021763,-14.121763,,,,,
10.8,12.988416,-2.188416,,,,,
2.2,46.80551,-44.60551,,,,,
41.5,121.69273,-80.19273,,,,,
5.7833333,42.678425,-36.8950917,,,,,
24.616667,93.138306,-68.521639,,,,,
12.666667,52.653522,-39.986855,,,,,
20.85,56.587208,-35.737208,,,,,
16.416666,57.965195,-41.548529,,,,,
15.066667,24.72042,-9.653753,,,,,
4.366667,42.447266,-38.080599,,,,,
11.416667,27.941431,-16.524764,,,,,
9.4,59.913277,-50.513277,,,,,
10.316667,36.866863,-26.550196,,,,,
38.016666,34.43827,3.578396,,,,,
46.733334,60.556313,-13.822979,,,,,
8.033334,20.906929,-12.873595,,,,,
17.25,34.14365,-16.89365,,,,,
37.433334,122.59358,-85.160246,,,,,
12.616667,48.165344,-35.548677,,,,,
31.9,145.59467,-113.69467,,,,,
5.9666667,47.1997,-41.2330333,,,,,
30.133333,54.196968,-24.063635,,,,,
10.583333,32.79177,-22.208437,,,,,
8.966666,42.720963,-33.754297,,,,,
32.266666,33.64775,-1.381084,,,,,
23.816668,95.447754,-71.631086,,,,,
8.9,46.554432,-37.654432,,,,,
10.683333,52.886944,-42.203611,,,,,
34.383335,109.92292,-75.539585,,,,,
30.733334,41.031143,-10.297809,,,,,
18.616667,64.18051,-45.563843,,,,,
9.916667,55.44276,-45.526093,,,,,
5.2166667,9.9606285,-4.7439618,,,,,
20.783333,64.136055,-43.352722,,,,,
24.466667,41.69106,-17.224393,,,,,
19.166666,70.21936,-51.052694,,,,,
6.15,37.129047,-30.979047,,,,,
6.233333,38.889076,-32.655743,,,,,
11.716666,74.56793,-62.851264,,,,,
4.35,11.3264885,-6.9764885,,,,,
10.883333,45.911873,-35.02854,,,,,
7.1833334,61.488026,-54.3046926,,,,,
7.25,57.71877,-50.46877,,,,,
50.75,111.74199,-60.99199,,,,,
3.65,13.420958,-9.770958,,,,,
6.366667,36.563404,-30.196737,,,,,
3.2666667,46.802914,-43.5362473,,,,,
13.683333,59.262707,-45.579374,,,,,
19.316668,40.26999,-20.953322,,,,,
6.9333334,31.386963,-24.4536296,,,,,
56,170.00334,-114.00334,,,,,
33.183334,104.52519,-71.341856,,,,,
11.366667,34.383865,-23.017198,,,,,
25.066668,104.41794,-79.351272,,,,,
4.9,32.60506,-27.70506,,,,,
12.133333,28.791847,-16.658514,,,,,
4.383333,14.77046,-10.387127,,,,,
32.333332,146.48553,-114.152198,,,,,
5.616667,18.272488,-12.655821,,,,,
9.116667,43.33766,-34.220993,,,,,
11.283334,55.8137,-44.530366,,,,,
5.8333335,60.996975,-55.1636415,,,,,
7.866667,60.501087,-52.63442,,,,,
23.55,104.56157,-81.01157,,,,,
25.4,59.487396,-34.087396,,,,,
53.85,109.06866,-55.21866,,,,,
7.35,37.97525,-30.62525,,,,,
5.4666667,37.33393,-31.8672633,,,,,
3.9,47.339626,-43.439626,,,,,
3.35,50.215904,-46.865904,,,,,
12.816667,35.13027,-22.313603,,,,,
28.133333,42.824944,-14.691611,,,,,
4.9666667,3.1693714,1.7972953,,,,,
7.133333,22.820372,-15.687039,,,,,
5.266667,48.876442,-43.609775,,,,,
68.36667,218.58537,-150.2187,,,,,
10.666667,89.20851,-78.541843,,,,,
20.3,80.929146,-60.629146,,,,,
9.4,60.091434,-50.691434,,,,,
12.933333,52.636444,-39.703111,,,,,
26.9,73.10811,-46.20811,,,,,
3.6333334,61.993866,-58.3605326,,,,,
22.616667,92.69739,-70.080723,,,,,
16.833334,37.355705,-20.522371,,,,,
5.65,23.420784,-17.770784,,,,,
13.55,78.720764,-65.170764,,,,,
5.9333334,30.055729,-24.1223956,,,,,
6.95,45.859123,-38.909123,,,,,
50.483334,112.872955,-62.389621,,,,,
11.2,28.833763,-17.633763,,,,,
20.783333,107.88406,-87.100727,,,,,
4.5833335,78.108574,-73.5252405,,,,,
52.516666,108.283745,-55.767079,,,,,
10.366667,57.874393,-47.507726,,,,,
19.583334,41.40367,-21.820336,,,,,
6.3,59.147995,-52.847995,,,,,
6.4,15.657927,-9.257927,,,,,
7.8,71.0156,-63.2156,,,,,
5.9666667,26.785564,-20.8188973,,,,,
11.616667,35.957516,-24.340849,,,,,
88.23333,177.15372,-88.92039,,,,,
6.383333,45.176956,-38.793623,,,,,
2.9166667,41.712296,-38.7956293,,,,,
12.8,37.623955,-24.823955,,,,,
16.383333,36.18435,-19.801017,,,,,
29.883333,116.35748,-86.474147,,,,,
20.45,72.44575,-51.99575,,,,,
5.7166667,36.933655,-31.2169883,,,,,
43,43.65186,-0.65186,,,,,
9.333333,41.534027,-32.200694,,,,,
19.616667,61.07802,-41.461353,,,,,
18.916666,52.20759,-33.290924,,,,,
48,102.87279,-54.87279,,,,,
57.216667,87.87529,-30.658623,,,,,
25.733334,97.54463,-71.811296,,,,,
49.25,111.36865,-62.11865,,,,,
10.433333,41.88916,-31.455827,,,,,
21.183332,56.806824,-35.623492,,,,,
3.8166666,40.902378,-37.0857114,,,,,
24.783333,110.66762,-85.884287,,,,,
22.25,69.77215,-47.52215,,,,,
4.2,16.269682,-12.069682,,,,,
92.566666,137.85216,-45.285494,,,,,
13.366667,42.741272,-29.374605,,,,,
26.916666,79.52437,-52.607704,,,,,
13.916667,68.51825,-54.601583,,,,,
17.816668,83.73694,-65.920272,,,,,
43.8,98.152374,-54.352374,,,,,
17.1,26.036999,-8.936999,,,,,
18.333334,86.97447,-68.641136,,,,,
23.05,63.352386,-40.302386,,,,,
9.55,80.75962,-71.20962,,,,,
4,36.118526,-32.118526,,,,,
15.166667,48.05523,-32.888563,,,,,
18.716667,62.087082,-43.370415,,,,,
11.716666,44.854286,-33.13762,,,,,
17.416666,57.639355,-40.222689,,,,,
16.5,51.368332,-34.868332,,,,,
77.51667,192.22813,-114.71146,,,,,
23.15,123.00394,-99.85394,,,,,
9.766666,69.51196,-59.745294,,,,,
33.266666,141.02472,-107.758054,,,,,
25.3,99.17389,-73.87389,,,,,
7.1833334,29.081032,-21.8976986,,,,,
13.366667,12.2126255,1.1540415,,,,,
41.466667,98.83275,-57.366083,,,,,
25.8,76.12336,-50.32336,,,,,
21.6,43.277164,-21.677164,,,,,
7.4333334,24.771353,-17.3380196,,,,,
2.5,38.543,-36.043,,,,,
6.65,46.529835,-39.879835,,,,,
38.466667,124.82985,-86.363183,,,,,
4.3,47.86074,-43.56074,,,,,
22.55,83.36006,-60.81006,,,,,
18.116667,89.5526,-71.435933,,,,,
8.166667,41.47773,-33.311063,,,,,
22.833334,70.96947,-48.136136,,,,,
6.383333,67.745476,-61.362143,,,,,
13.2,33.254826,-20.054826,,,,,
9.883333,82.06845,-72.185117,,,,,
17.766666,26.468714,-8.702048,,,,,
8.8,66.42643,-57.62643,,,,,
14.366667,85.35762,-70.990953,,,,,
12.3,53.164413,-40.864413,,,,,
22.95,85.32498,-62.37498,,,,,
29.333334,81.894196,-52.560862,,,,,
15.566667,55.17147,-39.604803,,,,,
14.333333,70.61723,-56.283897,,,,,
21.233334,50.632473,-29.399139,,,,,
7.633333,45.17204,-37.538707,,,,,
100.88333,204.22726,-103.34393,,,,,
49.983334,119.636345,-69.653011,,,,,
11.9,79.52492,-67.62492,,,,,
7.4666667,48.581913,-41.1152463,,,,,
5.233333,52.033493,-46.80016,,,,,
19.783333,77.917496,-58.134163,,,,,
35.883335,85.91983,-50.036495,,,,,
8.1,60.755535,-52.655535,,,,,
30.433332,54.43545,-24.002118,,,,,
6.4666667,37.98517,-31.5185033,,,,,
9.7,57.581272,-47.881272,,,,,
14.75,78.14172,-63.39172,,,,,
60.616665,149.51318,-88.896515,,,,,
7.7166667,28.172363,-20.4556963,,,,,
3.7166667,18.262867,-14.5462003,,,,,
15.766666,83.46541,-67.698744,,,,,
9.833333,62.060043,-52.22671,,,,,
7.266667,63.430397,-56.16373,,,,,
33.666668,91.35169,-57.685022,,,,,
6.8,17.748787,-10.948787,,,,,
11.7,31.652225,-19.952225,,,,,
4.6,33.557377,-28.957377,,,,,
3.1166666,20.570875,-17.4542084,,,,,
14.683333,67.74219,-53.058857,,,,,
7.883333,50.28327,-42.399937,,,,,
24.266666,41.784077,-17.517411,,,,,
53.016666,92.81343,-39.796764,,,,,
21.4,38.783337,-17.383337,,,,,
11.216666,26.603046,-15.38638,,,,,
6.133333,58.1904,-52.057067,,,,,
15.433333,46.638523,-31.20519,,,,,
7.85,50.857224,-43.007224,,,,,
10.05,75.161,-65.111,,,,,
9.183333,33.642265,-24.458932,,,,,
16.466667,45.753895,-29.287228,,,,,
20.183332,139.80206,-119.618728,,,,,
13.133333,67.39806,-54.264727,,,,,
22,57.433174,-35.433174,,,,,
35.383335,97.23752,-61.854185,,,,,
15.5,92.97894,-77.47894,,,,,
11.916667,59.435825,-47.519158,,,,,
14.116667,143.1694,-129.052733,,,,,
27.783333,105.01457,-77.231237,,,,,
5.383333,47.948288,-42.564955,,,,,
12.983334,63.72321,-50.739876,,,,,
6.4166665,35.753555,-29.3368885,,,,,
6.3,12.766085,-6.466085,,,,,
8.6,32.99135,-24.39135,,,,,
12.4,18.755701,-6.355701,,,,,
7.55,38.465473,-30.915473,,,,,
7.2166667,37.587334,-30.3706673,,,,,
3.8833334,51.20373,-47.3203966,,,,,
25.716667,64.47297,-38.756303,,,,,
